;dataset_name;sampler_name;entropy_pagerank_weighting;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;labeled accuracy;labeled macro-f1;labeled confusion;unlabeled accuracy;unlabeled macro-f1;unlabeled confusion;test accuracy;test macro-f1;test confusion;budget used;class distrubution
0;Cora;own;0;0.2;64;0.5;1;0.005;0.0;0.0;[[]];0.18826017979904813;0.1295101159706759;"[[ 31  19 118   2  53  22   0]
 [ 16   7  99   0  22   6   1]
 [ 25  10 183   0  53  21   0]
 [ 69  50 270   3  97  61  22]
 [ 29  15 111   2 118  19   4]
 [ 50  22  82   1  35  14   4]
 [ 11   5  79   0  11  19   0]]";0.17503059975520197;0.11989636779849082;"[[ 11   7  57   0  20  11   0]
 [ 11   2  37   0  14   1   1]
 [ 14   7  78   0  18   9   0]
 [ 27  10 122   0  47  35   5]
 [ 16   7  48   0  40  16   1]
 [ 16   7  37   0  16  12   2]
 [ 10   2  22   0  14   7   0]]";0;[]
1;Cora;own;0;0.2;64;0.5;1;0.005;1.0;1.0;"[[1 0 0 0 0 0 0]
 [0 1 0 0 0 0 0]
 [0 0 1 0 0 0 0]
 [0 0 0 1 0 0 0]
 [0 0 0 0 1 0 0]
 [0 0 0 0 0 1 0]
 [0 0 0 0 0 0 1]]";0.4570063694267516;0.39097938138075145;"[[309   7  12   0   0   8   0]
 [ 20 175  12   1   0   0   0]
 [ 11   8 266   0   0   0   0]
 [104 282 103  20   0   5   0]
 [114 109   2   0  44   3   0]
 [ 79  54  13   0   0  21   0]
 [ 68   6   1   0   0   1  26]]";0.37454100367197063;0.32616922738087484;"[[ 94   6   5   0   0   1   0]
 [  4  58   3   1   0   0   0]
 [ 11   2 113   0   0   0   0]
 [ 73 126  41   5   0   1   0]
 [ 48  59   2   0  19   0   0]
 [ 52  23   9   0   0   6   0]
 [ 42   0   2   0   0   0  11]]";7;[1 1 1 1 1 1 1]
2;Cora;own;0;0.2;64;0.5;1;0.005;1.0;1.0;"[[2 0 0 0 0 0 0]
 [0 2 0 0 0 0 0]
 [0 0 2 0 0 0 0]
 [0 0 0 2 0 0 0]
 [0 0 0 0 2 0 0]
 [0 0 0 0 0 2 0]
 [0 0 0 0 0 0 2]]";0.6584976025572722;0.6273080709895463;"[[206  17  14   1   2  43  11]
 [  5 184   3   2   0   2   3]
 [  9   9 302   0   0   1   2]
 [ 60  70  52 235  15  21   6]
 [ 38  72   2   1 105  17  12]
 [ 21   8  13   0   0  53  84]
 [ 15   4   3   0   0   3 151]]";0.4773561811505508;0.4441380162347701;"[[ 51   9   7   0   1  23  15]
 [  2  55   5   2   0   0   2]
 [  6   7 113   0   0   0   0]
 [ 59  44  24  87   6  20   6]
 [ 23  53   2   0  40   6   4]
 [ 18   7   4   0   0   5  56]
 [ 12   0   2   0   0   2  39]]";14;[2 2 2 2 2 2 2]
3;Cora;own;0;0.2;64;0.5;1;0.005;0.9523809523809523;0.9510204081632654;"[[3 0 0 0 0 0 0]
 [0 3 0 0 0 0 0]
 [0 0 3 0 0 0 0]
 [0 0 0 3 0 0 0]
 [0 0 0 0 3 0 0]
 [0 1 0 0 0 2 0]
 [0 0 0 0 0 0 3]]";0.6224598930481283;0.6033180735844448;"[[160  24  16   0   1  36  19]
 [  8 217  12   2   1   6   4]
 [  8  11 286   0   0   1   2]
 [ 48 125  62 183   6  32  14]
 [ 33  77   4   0 110  20   3]
 [ 20  49   8   0   0  46  35]
 [  2  14   1   0   0   2 162]]";0.4700122399020808;0.44963825138576496;"[[ 45  17  10   0   1  20  13]
 [  2  56   5   1   0   0   2]
 [  3   8 115   0   0   0   0]
 [ 39  76  33  73   3  19   3]
 [ 20  55   3   0  42   8   0]
 [ 15  30   3   0   0   6  36]
 [  3   1   2   0   0   2  47]]";21;[3 3 3 3 3 3 3]
4;Cora;own;0;0.2;64;0.5;1;0.005;0.9642857142857143;0.9637188208616781;"[[3 0 0 0 0 1 0]
 [0 4 0 0 0 0 0]
 [0 0 4 0 0 0 0]
 [0 0 0 4 0 0 0]
 [0 0 0 0 4 0 0]
 [0 0 0 0 0 4 0]
 [0 0 0 0 0 0 4]]";0.6119162640901772;0.6034091229232448;"[[194  26  11   0   1  52  24]
 [  8 200   7   1   0   8   1]
 [ 10  13 274   0   0   0   2]
 [ 62 153  35 169   7  32  15]
 [ 28  91   0   0 108  20   1]
 [ 27  36   6   0   0  56  27]
 [  8   8   0   0   0   3 139]]";0.4810281517747858;0.4763158129612979;"[[ 51   9   8   1   1  25  11]
 [  3  56   4   0   0   1   2]
 [  4   9 113   0   0   0   0]
 [ 50  73  20  71   3  25   4]
 [ 17  62   1   0  42   6   0]
 [ 19  25   4   0   0  18  24]
 [  7   1   2   0   0   3  42]]";28;[4 4 4 4 4 4 4]
5;Cora;own;0;0.2;64;0.5;1;0.005;0.9428571428571428;0.9422799422799424;"[[5 0 0 0 0 0 0]
 [0 5 0 0 0 0 0]
 [0 1 4 0 0 0 0]
 [0 0 0 5 0 0 0]
 [0 0 0 0 5 0 0]
 [1 0 0 0 0 4 0]
 [0 0 0 0 0 0 5]]";0.6605603448275862;0.6435922452528571;"[[228  10   8   0   2  13  28]
 [  4 180   8   1   0   3   0]
 [  5  13 281   0   0   2   1]
 [124  81  44 180  20  15  20]
 [ 40  56   2   0 153   6   4]
 [ 27  43   9   0   0  46  27]
 [  9   3   1   0   0   1 158]]";0.5299877600979193;0.5183457896330312;"[[ 69   9   6   0   1   9  12]
 [  5  52   5   1   0   1   2]
 [  4   7 115   0   0   0   0]
 [ 79  42  18  75  14  10   8]
 [ 24  42   2   0  60   0   0]
 [ 20  19  10   0   0  17  24]
 [  6   1   0   0   0   3  45]]";35;[5 5 5 5 5 5 5]
6;Cora;own;0;0.2;64;0.5;1;0.005;0.9761904761904762;0.9760239760239761;"[[6 0 0 0 0 0 0]
 [0 6 0 0 0 0 0]
 [0 0 6 0 0 0 0]
 [0 0 0 6 0 0 0]
 [0 0 0 0 6 0 0]
 [1 0 0 0 0 5 0]
 [0 0 0 0 0 0 6]]";0.6819902650081124;0.663064551654481;"[[209   9   9   0   3  14  29]
 [  3 178   6   1   0   3   0]
 [  1  11 288   0   0   2   1]
 [ 88  77  53 183  30  18  30]
 [ 22  48   6   0 181   8   6]
 [ 22  24  13   0   1  54  43]
 [  5   0   1   0   0   1 168]]";0.5410036719706243;0.5185886678607895;"[[ 66   5   5   0   1  10  19]
 [  4  52   6   1   0   1   2]
 [  2   7 117   0   0   0   0]
 [ 66  34  24  73  23  12  14]
 [  8  43   3   0  72   2   0]
 [ 17  10  15   1   0  15  32]
 [  4   0   1   0   0   3  47]]";42;[6 6 6 6 6 6 6]
