dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;random;0;64;0.5;1;0.005;20795212.0;0.0;0.0;[[]];[];0.3363524382291138;0.3299609797154847;[[979, 939, 954], [1767, 1854, 1796], [1827, 1876, 1809]];[0.2140826590859392, 0.3970871707003641, 0.3967975433209037];0.33367139959432046;0.32474168358005556;[[375, 469, 387], [748, 766, 808], [732, 798, 833]];[0.20215633423180593, 0.3767830791933104, 0.41074950690335305];0.0;[]
PubMed;own;random;0;64;0.5;1;0.005;20795212.0;1.0;1.0;[[1, 0, 0], [0, 1, 0], [0, 0, 5]];[1.0, 1.0, 1.0];0.49557778744381614;0.42842755245627256;[[790, 434, 1647], [370, 1099, 3947], [323, 237, 4947]];[0.5327039784221174, 0.6209039548022599, 0.4693103121146001];0.49391480730223125;0.4270736614781983;[[332, 191, 708], [150, 478, 1694], [135, 116, 2112]];[0.5380875202593193, 0.6089171974522293, 0.4678777137793531];7.0;[1, 1, 5]
PubMed;own;random;0;64;0.5;1;0.005;20795212.0;1.0;1.0;[[5, 0, 0], [0, 3, 0], [0, 0, 6]];[1.0, 1.0, 1.0];0.5702473344454921;0.5434855635048953;[[1378, 337, 1152], [623, 1842, 2949], [436, 428, 4642]];[0.5654493229380386, 0.7065592635212888, 0.5309390369438408];0.5720081135902637;0.5456815524339471;[[588, 145, 498], [251, 813, 1258], [210, 170, 1983]];[0.5605338417540515, 0.7207446808510638, 0.5303557100829098];14.0;[5, 3, 6]
PubMed;own;random;0;64;0.5;1;0.005;20795212.0;1.0;1.0;[[7, 0, 0], [0, 6, 0], [0, 0, 8]];[1.0, 1.0, 1.0];0.5849056603773585;0.559792533140769;[[1399, 340, 1126], [706, 2073, 2632], [436, 480, 4588]];[0.5505706414797323, 0.7165572070515036, 0.5497244188832974];0.579107505070994;0.5533870624576387;[[587, 163, 481], [300, 890, 1132], [202, 212, 1949]];[0.5390266299357208, 0.7035573122529645, 0.547164514317799];21.0;[7, 6, 8]
PubMed;own;random;0;64;0.5;1;0.005;20795212.0;1.0;1.0;[[8, 0, 0], [0, 7, 0], [0, 0, 13]];[1.0, 1.0, 1.0];0.5795396790822624;0.5411029468269108;[[1077, 277, 1510], [606, 2180, 2624], [373, 401, 4725]];[0.5238326848249028, 0.7627711686494052, 0.5333559092448358];0.5711629479377958;0.5326782838189119;[[458, 129, 644], [272, 921, 1129], [177, 186, 2000]];[0.5049614112458655, 0.7451456310679612, 0.5300821627352239];28.0;[8, 7, 13]
PubMed;own;random;0;64;0.5;1;0.005;20795212.0;1.0;1.0;[[12, 0, 0], [0, 9, 0], [0, 0, 14]];[1.0, 1.0, 1.0];0.5827400842655819;0.556841331021138;[[1449, 237, 1174], [978, 2114, 2316], [634, 405, 4459]];[0.47337471414570403, 0.7670537010159652, 0.5609510630267959];0.5752197430696416;0.5496300476521379;[[611, 118, 502], [403, 904, 1015], [293, 182, 1888]];[0.46748278500382556, 0.7508305647840532, 0.5544787077826725];35.0;[12, 9, 14]


PubMed;own;random;0;64;0.5;1;0.005;649695571.0;0.0;0.0;[[]];[];0.3328744293891747;0.3261569363374555;[[951, 971, 950], [1790, 1827, 1800], [1869, 1827, 1816]];[0.20629067245119306, 0.395027027027027, 0.3977222952255804];0.3385733603786342;0.3322409706285955;[[424, 372, 435], [743, 814, 765], [793, 805, 765]];[0.2163265306122449, 0.4088397790055249, 0.3893129770992366];0.0;[]
PubMed;own;random;0;64;0.5;1;0.005;649695571.0;1.0;1.0;[[4, 0], [0, 3]];[1.0, 1.0];0.5643758155719878;0.464475936420316;[[321, 1786, 765], [125, 4987, 301], [276, 2756, 2477]];[0.4445983379501385, 0.5233497743729667, 0.6991250352808355];0.5627112914131169;0.4582286231788674;[[122, 748, 361], [53, 2139, 130], [93, 1202, 1068]];[0.4552238805970149, 0.5231107850330154, 0.6850545221295702];7.0;[0, 4, 3]
PubMed;own;random;0;64;0.5;1;0.005;649695571.0;1.0;1.0;[[1, 0, 0], [0, 5, 0], [0, 0, 8]];[1.0, 1.0, 1.0];0.6271124972800464;0.5591920760591288;[[646, 1350, 875], [165, 4526, 721], [276, 1754, 3474]];[0.594296228150874, 0.5931847968545216, 0.685207100591716];0.6345503718728871;0.5693328944086823;[[293, 564, 374], [69, 1962, 291], [95, 769, 1499]];[0.6411378555798687, 0.5954476479514416, 0.6926987060998152];14.0;[1, 5, 8]
PubMed;own;random;0;64;0.5;1;0.005;649695571.0;1.0;1.0;[[4, 0, 0], [0, 8, 0], [0, 0, 9]];[1.0, 1.0, 1.0];0.6330188679245283;0.5754046950149396;[[789, 1318, 761], [227, 4584, 598], [400, 1753, 3350]];[0.5572033898305084, 0.598824297844546, 0.711403695052028];0.6401284651791751;0.5851834578445403;[[359, 546, 326], [97, 1985, 240], [167, 753, 1443]];[0.5762439807383628, 0.6044457978075518, 0.7182677949228472];21.0;[4, 8, 9]
