dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;corruption;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;pagerank;0.2;64;0.5;1;0.005;0;20795212.0;0.0;0.0;[[]];[];0.08825447431345555;0.0557152571662768;[[94, 354, 204, 223, 319, 963, 715], [52, 515, 639, 2520, 66, 1197, 428], [132, 341, 609, 1947, 1281, 947, 255], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.3381294964028777, 0.4256198347107438, 0.4194214876033058, 0.0, 0.0, 0.0, 0.0];0.08772819472616633;0.0557748099239696;[[41, 140, 85, 82, 146, 429, 308], [16, 207, 262, 1095, 39, 482, 221], [56, 136, 271, 833, 557, 401, 109], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.36283185840707965, 0.42857142857142855, 0.43851132686084143, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;pagerank;0.2;64;0.5;1;0.005;0;20795212.0;0.7142857142857143;0.7777777777777777;[[1, 0, 0], [0, 2, 1], [0, 1, 2]];[1.0, 0.6666666666666666, 0.6666666666666666];0.6250543714658547;0.6008436314888036;[[1159, 1083, 614], [172, 4799, 561], [66, 2676, 2664]];[0.8296349319971367, 0.5607618602477215, 0.6939307111226882];0.6237322515212982;0.6032656605171604;[[512, 465, 254], [65, 2027, 230], [26, 1186, 1151]];[0.8490878938640133, 0.5511147362697117, 0.7039755351681957];7.0;[1, 3, 3]
PubMed;own;pagerank;0.2;64;0.5;1;0.005;0;20795212.0;0.8571428571428571;0.8916666666666667;[[1, 0, 0], [0, 7, 1], [0, 1, 4]];[1.0, 0.875, 0.8];0.6249365344164793;0.5769981226070683;[[899, 1550, 378], [114, 5329, 159], [48, 2922, 2388]];[0.8473138548539114, 0.5437200285685134, 0.8164102564102564];0.6201825557809331;0.5769729106391983;[[397, 673, 161], [35, 2225, 62], [21, 1295, 1047]];[0.8763796909492274, 0.5306463152873837, 0.8244094488188977];14.0;[1, 8, 5]
PubMed;own;pagerank;0.2;64;0.5;1;0.005;0;20795212.0;0.8;0.7129629629629629;[[1, 1, 0], [0, 8, 0], [1, 1, 3]];[0.5, 0.8, 1.0];0.5664442187726679;0.32559261549741614;[[126, 2510, 272, 0], [28, 5510, 44, 1], [193, 2928, 2173, 1], [0, 0, 0, 0]];[0.3631123919308357, 0.5032882718304713, 0.8730413820811571, 0.0];0.5579783637592968;0.31827913044772194;[[40, 1087, 104, 0], [14, 2293, 15, 0], [74, 1320, 968, 1], [0, 0, 0, 0]];[0.3125, 0.4878723404255319, 0.890524379024839, 0.0];15.0;[2, 8, 5]


PubMed;own;pagerank;0.2;64;0.5;1;0.005;0;649695571.0;0.0;0.0;[[]];[];0.1785377871168756;0.09721233162877842;[[180, 460, 349, 1349, 340, 130, 64], [1159, 487, 232, 242, 2166, 49, 1082], [324, 326, 1797, 382, 1905, 37, 741], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.10823812387251955, 0.38256087981146897, 0.755677039529016, 0.0, 0.0, 0.0, 0.0];0.18255578093306288;0.09889193027464228;[[69, 196, 147, 613, 146, 35, 25], [488, 232, 94, 113, 890, 18, 487], [150, 141, 779, 165, 812, 13, 303], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.09759547383309759, 0.4077328646748682, 0.7637254901960784, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;pagerank;0.2;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[1, 0], [0, 6]];[1.0, 1.0];0.4989850659707119;0.3434609891452882;[[0, 5, 2792], [0, 1498, 3895], [0, 219, 5385]];[nan, 0.8699186991869918, 0.4460735586481113];0.48884381338742394;0.33752437626628473;[[0, 1, 1230], [0, 632, 1690], [0, 103, 2260]];[nan, 0.8586956521739131, 0.4362934362934363];7.0;[0, 1, 6]
PubMed;own;pagerank;0.2;64;0.5;1;0.005;0;649695571.0;0.6428571428571429;0.592929292929293;[[1, 0, 0], [0, 5, 0], [3, 2, 3]];[0.25, 0.7142857142857143, 1.0];0.5518241822006238;0.5142052323553967;[[2142, 247, 409], [385, 4485, 527], [3347, 1264, 981]];[0.36465781409601633, 0.7479986657771848, 0.5117370892018779];0.5464841108857336;0.5096394511453414;[[925, 106, 200], [193, 1892, 237], [1372, 575, 416]];[0.3714859437751004, 0.735328410415857, 0.4876905041031653];14.0;[1, 5, 8]
PubMed;own;pagerank;0.2;64;0.5;1;0.005;0;649695571.0;0.9333333333333333;0.9500891265597149;[[1, 0, 0], [0, 5, 0], [0, 1, 8]];[1.0, 0.8333333333333334, 1.0];0.6669084578557958;0.3326627017584496;[[303, 143, 2338, 0, 4], [114, 3828, 1449, 3, 3], [33, 505, 5063, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]];[0.6733333333333333, 0.8552278820375335, 0.572090395480226, 0.0, 0.0];0.6526369168356998;0.5435888706272739;[[129, 55, 1047], [64, 1614, 644], [22, 223, 2118]];[0.6, 0.8530655391120507, 0.5560514570753479];15.0;[1, 5, 9]
