dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;corruption;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;medoids;0;64;0.5;1;0.005;0;20795212.0;0.0;0.0;[[]];[];0.08977610318092892;0.052606646568279194;[[161, 304, 918, 157, 191, 386, 755], [290, 143, 547, 883, 749, 139, 2666], [159, 1391, 935, 376, 565, 84, 2002], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.2639344262295082, 0.07780195865070728, 0.38958333333333334, 0.0, 0.0, 0.0, 0.0];0.09584178498985801;0.0547773546849123;[[61, 139, 381, 62, 83, 174, 331], [131, 72, 220, 361, 358, 70, 1110], [72, 571, 434, 153, 244, 35, 854], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.23106060606060605, 0.09207161125319693, 0.41932367149758454, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;medoids;0;64;0.5;1;0.005;0;20795212.0;0.5714285714285714;0.5793650793650794;[[1, 0, 1], [0, 1, 1], [0, 1, 2]];[1.0, 0.5, 0.5];0.4652022618529796;0.33618926976148994;[[1547, 10, 1310, 3], [371, 629, 4413, 2], [204, 1062, 4241, 2], [0, 0, 0, 0]];[0.7290292177191329, 0.369782480893592, 0.4256322761942995, 0.0];0.468052738336714;0.27295077343256213;[[709, 0, 520, 0, 2], [176, 263, 1882, 1, 0], [80, 485, 1797, 1, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]];[0.7347150259067358, 0.3516042780748663, 0.42795903786615863, 0.0, 0.0];7.0;[2, 2, 3]
PubMed;own;medoids;0;64;0.5;1;0.005;0;20795212.0;0.7857142857142857;0.7555555555555555;[[1, 1, 0], [0, 6, 0], [0, 2, 4]];[1.0, 0.6666666666666666, 1.0];0.47305432653949375;0.16803387998981203;[[105, 2263, 469, 24, 5, 4], [0, 5180, 231, 0, 0, 0], [4, 4261, 1237, 3, 1, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]];[0.963302752293578, 0.44258373205741625, 0.638616417139907, 0.0, 0.0, 0.0];0.47988505747126436;0.17284264228164972;[[51, 960, 203, 11, 4, 2], [0, 2227, 95, 0, 0, 0], [2, 1800, 561, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]];[0.9622641509433962, 0.44656105875275715, 0.6530849825378346, 0.0, 0.0, 0.0];14.0;[2, 6, 6]
PubMed;own;medoids;0;64;0.5;1;0.005;0;20795212.0;0.8;0.7633986928104575;[[1, 1, 0], [0, 7, 0], [0, 2, 4]];[1.0, 0.7, 1.0];0.5156680690555636;0.2441669257169333;[[269, 2042, 528, 27, 4], [6, 5165, 233, 6, 0], [17, 3809, 1675, 4, 1], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]];[0.9212328767123288, 0.4688634713144517, 0.6876026272577996, 0.0, 0.0];0.5229885057471264;0.2515496492855077;[[133, 855, 229, 10, 4], [2, 2225, 95, 0, 0], [2, 1625, 736, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]];[0.9708029197080292, 0.4729011689691817, 0.6943396226415094, 0.0, 0.0];15.0;[2, 7, 6]


PubMed;own;medoids;0;64;0.5;1;0.005;0;649695571.0;0.0;0.0;[[]];[];0.11223824360553583;0.06900943700851227;[[324, 181, 34, 584, 411, 763, 575], [154, 754, 776, 71, 722, 186, 2754], [1771, 570, 471, 177, 266, 213, 2044], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.14406402845709204, 0.5009966777408638, 0.36768149882903983, 0.0, 0.0, 0.0, 0.0];0.1068289384719405;0.06584290168317226;[[126, 63, 12, 246, 173, 341, 270], [61, 306, 336, 46, 336, 62, 1175], [782, 238, 200, 83, 129, 82, 849], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.13003095975232198, 0.5041186161449753, 0.36496350364963503, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;medoids;0;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[1, 0, 0], [0, 3, 0], [0, 0, 3]];[1.0, 1.0, 1.0];0.5575612585181963;0.2597420425887328;[[1599, 92, 636, 315, 128, 12, 89], [337, 2709, 1548, 154, 179, 4, 483], [286, 1136, 3383, 201, 82, 3, 418], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.7196219621962197, 0.6880873761747524, 0.607688162385486, 0.0, 0.0, 0.0, 0.0];0.5517241379310345;0.2582550985255804;[[704, 36, 275, 130, 45, 2, 39], [168, 1131, 650, 68, 73, 2, 230], [108, 514, 1429, 98, 34, 0, 180], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.7183673469387755, 0.6728138013087448, 0.607051826677995, 0.0, 0.0, 0.0, 0.0];7.0;[1, 3, 3]
PubMed;own;medoids;0;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[4, 0, 0], [0, 7, 0], [0, 0, 3]];[1.0, 1.0, 1.0];0.609269601798796;0.34248760204373047;[[2469, 273, 117, 8, 1], [541, 4827, 30, 10, 2], [1706, 2630, 1104, 42, 27], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]];[0.5235368956743003, 0.6244501940491591, 0.882494004796163, 0.0, 0.0];0.612237998647735;0.34579697262796955;[[1069, 113, 46, 3, 0], [246, 2061, 12, 2, 1], [676, 1169, 492, 13, 13], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]];[0.5369161225514817, 0.6165121148668861, 0.8945454545454545, 0.0, 0.0];14.0;[4, 7, 3]
PubMed;own;medoids;0;64;0.5;1;0.005;0;649695571.0;0.9333333333333333;0.9301587301587301;[[4, 0, 0], [0, 7, 0], [0, 1, 3]];[1.0, 0.875, 1.0];0.5404033077034673;0.24407701118743833;[[2717, 94, 55, 0, 2, 0], [899, 4282, 62, 2, 50, 115], [2898, 1837, 451, 9, 130, 183], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]];[0.4171016272643537, 0.6892000643811363, 0.7940140845070423, 0.0, 0.0, 0.0];0.5373563218390804;0.24172825461765432;[[1171, 35, 25, 0, 0, 0], [384, 1835, 28, 0, 23, 52], [1230, 811, 173, 3, 60, 86], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]];[0.42046678635547574, 0.6844461022006714, 0.7654867256637168, 0.0, 0.0, 0.0];15.0;[4, 7, 4]
