dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;corruption;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.0;0.0;[[]];[];0.05202521556408956;0.03504249309793074;[[110, 99, 539, 25, 26, 1982, 91], [100, 158, 405, 23, 26, 4666, 39], [488, 249, 450, 24, 263, 3999, 39], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.15759312320916904, 0.31225296442687744, 0.32281205164992827, 0.0, 0.0, 0.0, 0.0];0.053076402974983096;0.036892439377633535;[[56, 51, 184, 5, 17, 870, 48], [44, 80, 183, 6, 11, 1988, 10], [200, 100, 178, 9, 128, 1734, 14], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.18666666666666668, 0.3463203463203463, 0.326605504587156, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.42857142857142855;0.3333333333333333;[[0, 0, 2], [0, 1, 2], [0, 0, 2]];[nan, 1.0, 0.3333333333333333];0.4841235319704219;0.34026320182251607;[[0, 17, 2836], [0, 1642, 3791], [1, 471, 5036]];[0.0, 0.7708920187793428, 0.4317928491811712];0.48732251521298176;0.34381930114930603;[[2, 9, 1220], [0, 708, 1614], [0, 190, 2173]];[1.0, 0.7805953693495039, 0.43399241062512484];7.0;[2, 3, 2]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.42857142857142855;0.19999999999999998;[[0, 0, 3], [0, 0, 5], [0, 0, 6]];[nan, nan, 0.42857142857142855];0.39783854355552334;0.18973986439739865;[[0, 0, 2877], [0, 0, 5425], [0, 0, 5485]];[nan, nan, 0.39783854355552334];0.3994252873563218;0.19028062970568105;[[0, 0, 1231], [0, 0, 2322], [0, 0, 2363]];[nan, nan, 0.3994252873563218];14.0;[3, 5, 6]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.4666666666666667;0.21212121212121213;[[0, 0, 3], [0, 0, 5], [0, 0, 7]];[nan, nan, 0.4666666666666667];0.39859277527926884;0.18999706100997527;[[0, 0, 2876], [0, 0, 5415], [0, 0, 5495]];[nan, nan, 0.39859277527926884];0.3994252873563218;0.19028062970568105;[[0, 0, 1231], [0, 0, 2322], [0, 0, 2363]];[nan, nan, 0.3994252873563218];15.0;[3, 5, 7]


PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;0.0;0.0;[[]];[];0.2394754003333092;0.09269631996409008;[[69, 75, 403, 1511, 731, 7, 76], [82, 164, 2253, 1911, 963, 0, 44], [60, 49, 3072, 1313, 980, 3, 35], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.32701421800947866, 0.5694444444444444, 0.5363128491620112, 0.0, 0.0, 0.0, 0.0];0.24019607843137256;0.09054390550413594;[[17, 36, 161, 678, 293, 8, 38], [37, 61, 947, 828, 421, 0, 28], [24, 27, 1343, 561, 396, 0, 12], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.21794871794871795, 0.49193548387096775, 0.5479396164830681, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;0.42857142857142855;0.19999999999999998;[[0, 0, 1], [0, 0, 3], [0, 0, 3]];[nan, nan, 0.42857142857142855];0.3976366536175149;0.18967097186921866;[[0, 0, 2866], [0, 0, 5443], [0, 0, 5485]];[nan, nan, 0.3976366536175149];0.3994252873563218;0.19028062970568105;[[0, 0, 1231], [0, 0, 2322], [0, 0, 2363]];[nan, nan, 0.3994252873563218];7.0;[1, 3, 3]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;0.6428571428571429;0.2608695652173913;[[0, 0, 1], [0, 0, 4], [0, 0, 9]];[nan, nan, 0.6428571428571429];0.40654239500979183;0.19269114411441143;[[0, 0, 2811], [0, 0, 5371], [0, 0, 5605]];[nan, nan, 0.40654239500979183];0.3994252873563218;0.19028062970568105;[[0, 0, 1231], [0, 0, 2322], [0, 0, 2363]];[nan, nan, 0.3994252873563218];14.0;[1, 4, 9]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;0.6666666666666666;0.26666666666666666;[[0, 0, 1], [0, 0, 4], [0, 0, 10]];[nan, nan, 0.6666666666666666];0.40686203394748294;0.1927988313139125;[[0, 0, 2811], [0, 0, 5366], [0, 0, 5609]];[nan, nan, 0.40686203394748294];0.3994252873563218;0.19028062970568105;[[0, 0, 1231], [0, 0, 2322], [0, 0, 2363]];[nan, nan, 0.3994252873563218];15.0;[1, 4, 10]
