dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;corruption;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.0;0.0;[[]];[];0.3351206434316354;0.32890669814132917;[[981, 956, 935], [1813, 1849, 1755], [1868, 1849, 1795]];[0.21042471042471042, 0.3972926514825956, 0.40022296544035674];0.3307978363759297;0.3244646470214736;[[411, 388, 432], [760, 774, 788], [808, 783, 772]];[0.20768064679130874, 0.39794344473007714, 0.38755020080321284];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;1.0;1.0;[[2, 0, 0], [0, 2, 0], [0, 0, 3]];[1.0, 1.0, 1.0];0.6065680730752501;0.5511517523951746;[[789, 1110, 992], [631, 4304, 466], [552, 1676, 3274]];[0.40010141987829617, 0.6070521861777151, 0.6918850380388842];0.603448275862069;0.5472291574938998;[[332, 467, 432], [297, 1846, 179], [249, 722, 1392]];[0.37813211845102507, 0.6082372322899505, 0.6949575636545182];7.0;[2, 2, 3]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;1.0;1.0;[[3, 0, 0], [0, 6, 0], [0, 0, 5]];[1.0, 1.0, 1.0];0.5875825052585769;0.524677212994523;[[669, 1369, 851], [524, 4512, 369], [480, 2093, 2920]];[0.39988045427375973, 0.5658389766741911, 0.7053140096618358];0.5877281947261663;0.5296603981564783;[[313, 554, 364], [234, 1923, 165], [207, 915, 1241]];[0.4151193633952255, 0.5669221698113207, 0.7011299435028249];14.0;[3, 6, 5]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;1.0;1.0;[[3, 0, 0], [0, 6, 0], [0, 0, 6]];[1.0, 1.0, 1.0];0.5932105034092557;0.5321929377950957;[[696, 1346, 847], [526, 4491, 383], [442, 2064, 2991]];[0.4182692307692308, 0.5684090621440324, 0.7085998578535891];0.5865449628127113;0.5257208166513738;[[295, 559, 377], [224, 1914, 184], [199, 903, 1261]];[0.41086350974930363, 0.5669431279620853, 0.6920965971459934];15.0;[3, 6, 6]


PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;0.0;0.0;[[]];[];0.32888921092674445;0.32256326582453393;[[953, 961, 958], [1804, 1791, 1822], [1865, 1852, 1795]];[0.20618779749026395, 0.38900955690703737, 0.3923497267759563];0.33468559837728196;0.32870869222416454;[[425, 408, 398], [766, 761, 795], [785, 784, 794]];[0.21508097165991902, 0.38965693804403484, 0.3995973829894313];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[1, 0, 0], [0, 5, 0], [0, 0, 1]];[1.0, 1.0, 1.0];0.5798898071625345;0.5096676539857428;[[577, 1502, 787], [348, 4608, 493], [456, 2209, 2814]];[0.4178131788559015, 0.5539127298954202, 0.6873473375671715];0.579107505070994;0.5115787060102327;[[259, 628, 344], [155, 1962, 205], [197, 961, 1205]];[0.4238952536824877, 0.5525204167840045, 0.6870011402508552];7.0;[1, 5, 1]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[4, 0, 0], [0, 7, 0], [0, 0, 3]];[1.0, 1.0, 1.0];0.5692318851091608;0.514567983803241;[[934, 1273, 661], [282, 4795, 371], [1462, 1890, 2119]];[0.3487677371172517, 0.6025383262126163, 0.6724849254205014];0.5640635564570656;0.510415288997259;[[405, 551, 275], [130, 2043, 149], [623, 851, 889]];[0.34974093264248707, 0.593033381712627, 0.6770753998476771];14.0;[4, 7, 3]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[4, 0, 0], [0, 7, 0], [0, 0, 4]];[1.0, 1.0, 1.0];0.5637603365733352;0.5079094725906648;[[835, 1069, 959], [250, 4648, 548], [1404, 1784, 2289]];[0.33547609481719565, 0.619650713238235, 0.6030031612223393];0.5522312373225152;0.4977463403890534;[[361, 442, 428], [130, 1971, 221], [617, 811, 935]];[0.32581227436823107, 0.6113523573200993, 0.5902777777777778];15.0;[4, 7, 4]


PubMed;own;medoids;0.2;64;0.5;1;0.005;0;831763849.0;0.0;0.0;[[]];[];0.32961379610173175;0.32199721396619535;[[904, 950, 1018], [1808, 1792, 1817], [1818, 1841, 1853]];[0.19955849889624724, 0.3910102552912939, 0.39526450511945393];0.3323191345503719;0.3255721642577901;[[407, 407, 417], [762, 799, 761], [794, 809, 760]];[0.20733571064696893, 0.3965260545905707, 0.39215686274509803];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;831763849.0;1.0;1.0;[[5, 0], [0, 2]];[1.0, 1.0];0.6351312164709294;0.5494231625688952;[[502, 1176, 1191], [214, 4590, 611], [299, 1542, 3669]];[0.4945812807881773, 0.6280788177339901, 0.6706269420581247];0.6333671399594321;0.5447570087987853;[[203, 485, 543], [98, 1965, 259], [129, 655, 1579]];[0.4720930232558139, 0.6328502415458938, 0.6631667366652667];7.0;[0, 5, 2]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;831763849.0;1.0;1.0;[[5, 0, 0], [0, 6, 0], [0, 0, 3]];[1.0, 1.0, 1.0];0.6429970261840865;0.6075377912853183;[[1214, 757, 902], [467, 4382, 559], [840, 1397, 3269]];[0.4815549385164617, 0.6704406364749081, 0.6911205073995772];0.6369168356997972;0.601658205876536;[[520, 333, 378], [203, 1875, 244], [386, 604, 1373]];[0.4688908926961226, 0.6667852062588905, 0.6882205513784461];14.0;[5, 6, 3]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;831763849.0;1.0;1.0;[[5, 0, 0], [0, 6, 0], [0, 0, 4]];[1.0, 1.0, 1.0];0.6448571014072247;0.6089188466199632;[[1194, 736, 925], [459, 4340, 600], [806, 1370, 3356]];[0.4855632370882473, 0.6732857586099907, 0.6875640237656218];0.6408045977011494;0.6040094016572168;[[509, 324, 398], [201, 1875, 246], [376, 580, 1407]];[0.4686924493554328, 0.6747031306225261, 0.6860068259385665];15.0;[5, 6, 4]


PubMed;own;medoids;0.2;64;0.5;1;0.005;0;615395017.0;0.0;0.0;[[]];[];0.333599014564162;0.32722950873872814;[[972, 933, 967], [1817, 1754, 1846], [1823, 1811, 1878]];[0.21075455333911536, 0.38995108937305467, 0.4003410786612663];0.34026369168356996;0.3344161881822134;[[436, 414, 381], [770, 776, 776], [769, 793, 801]];[0.22075949367088607, 0.3913262733232476, 0.4090909090909091];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;615395017.0;1.0;1.0;[[1, 0, 0], [0, 1, 0], [0, 0, 5]];[1.0, 1.0, 1.0];0.49644773089749167;0.4294892561913577;[[498, 598, 1759], [544, 2022, 2833], [560, 652, 4328]];[0.31086142322097376, 0.6179706601466992, 0.4852017937219731];0.49628127112914133;0.42595729104271607;[[196, 286, 749], [250, 888, 1184], [204, 307, 1852]];[0.30153846153846153, 0.599594868332208, 0.4892998678996037];7.0;[1, 1, 5]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;615395017.0;1.0;1.0;[[2, 0, 0], [0, 4, 0], [0, 0, 8]];[1.0, 1.0, 1.0];0.5603104373685356;0.485441058538769;[[462, 715, 1677], [666, 2938, 1797], [454, 753, 4325]];[0.2920353982300885, 0.666817975487971, 0.5545582767021413];0.5672751859364435;0.48945612186109244;[[188, 328, 715], [263, 1332, 727], [183, 344, 1836]];[0.29652996845425866, 0.6646706586826348, 0.5600976205003051];14.0;[2, 4, 8]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;615395017.0;1.0;1.0;[[2, 0, 0], [0, 4, 0], [0, 0, 9]];[1.0, 1.0, 1.0];0.5483824169447266;0.47291012400446325;[[442, 705, 1707], [692, 2780, 1923], [429, 770, 4338]];[0.2827895073576456, 0.6533490011750881, 0.5444277108433735];0.5586544962812712;0.47893186358811507;[[175, 317, 739], [263, 1276, 783], [182, 327, 1854]];[0.28225806451612906, 0.6645833333333333, 0.5491706161137441];15.0;[2, 4, 9]


PubMed;own;medoids;0.2;64;0.5;1;0.005;0;2140929057.0;0.0;0.0;[[]];[];0.3310629664517064;0.324357534647585;[[946, 952, 974], [1829, 1774, 1814], [1833, 1830, 1849]];[0.2052951388888889, 0.38937664618086043, 0.39874919128747033];0.33384043272481406;0.32681598969782094;[[401, 397, 433], [778, 787, 757], [836, 740, 787]];[0.1990074441687345, 0.409043659043659, 0.39807789580171976];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;2140929057.0;1.0;1.0;[[2, 0, 0], [0, 4, 0], [0, 0, 1]];[1.0, 1.0, 1.0];0.5750326228795128;0.5448763118007646;[[1376, 923, 604], [853, 4338, 197], [1342, 1943, 2218]];[0.38532623914869785, 0.602165463631316, 0.7346803577343491];0.5769100743745774;0.5455291759323778;[[577, 381, 273], [367, 1871, 84], [581, 817, 965]];[0.37836065573770494, 0.6096448354512871, 0.7299546142208775];7.0;[2, 4, 1]
