dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;corruption;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;own;0.2;64;0.5;1;0.005;0;20795212.0;0.0;0.0;[[]];[];0.09470328237084269;0.06674611262977516;[[280, 24, 81, 475, 222, 1457, 333], [22, 563, 68, 444, 316, 1539, 2465], [904, 308, 464, 349, 197, 1228, 2062], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.23217247097844113, 0.6290502793296089, 0.7569331158238173, 0.0, 0.0, 0.0, 0.0];0.09516565246788371;0.06738622523903394;[[133, 11, 33, 197, 97, 639, 121], [13, 243, 34, 190, 134, 658, 1050], [402, 135, 187, 136, 101, 526, 876], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.2427007299270073, 0.6246786632390745, 0.7362204724409449, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;own;0.2;64;0.5;1;0.005;0;20795212.0;0.8571428571428571;0.8857142857142858;[[1, 0, 0], [0, 3, 0], [0, 1, 2]];[1.0, 0.75, 1.0];0.6979846309989851;0.6904719781615404;[[2309, 147, 429], [730, 4554, 127], [765, 1968, 2765]];[0.6069926393270242, 0.6828609986504723, 0.8325805480277025];0.6979377958079783;0.6901444540896383;[[984, 67, 180], [335, 1933, 54], [341, 810, 1212]];[0.5927710843373494, 0.6879003558718861, 0.8381742738589212];7.0;[1, 3, 3]
PubMed;own;own;0.2;64;0.5;1;0.005;0;20795212.0;0.8571428571428571;0.8888888888888888;[[2, 0, 0], [0, 5, 0], [0, 2, 5]];[1.0, 0.7142857142857143, 1.0];0.7325016319721477;0.7286491607181764;[[2226, 128, 523], [542, 4203, 674], [641, 1180, 3670]];[0.6529774127310062, 0.7626565051714752, 0.7540579412369016];0.7336037863421231;0.7286246439501093;[[961, 55, 215], [263, 1787, 272], [296, 475, 1592]];[0.6322368421052632, 0.7712559343979284, 0.7657527657527657];14.0;[2, 5, 7]
PubMed;own;own;0.2;64;0.5;1;0.005;0;20795212.0;0.8666666666666667;0.8968253968253967;[[2, 0, 0], [0, 5, 0], [0, 2, 6]];[1.0, 0.7142857142857143, 1.0];0.7479326853329464;0.7431535557125586;[[2102, 240, 533], [331, 4516, 568], [488, 1315, 3693]];[0.719616569667922, 0.7438642727721957, 0.7703379224030038];0.7537187288708587;0.7481199374709161;[[914, 94, 223], [166, 1932, 224], [215, 535, 1613]];[0.7057915057915058, 0.7543928153065209, 0.7830097087378641];15.0;[2, 5, 8]


PubMed;own;own;0.2;64;0.5;1;0.005;0;649695571.0;0.0;0.0;[[]];[];0.06963263531628143;0.044290537362983724;[[284, 404, 1151, 362, 59, 519, 93], [90, 41, 308, 1055, 134, 2658, 1131], [1154, 111, 636, 486, 124, 2121, 880], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.18586387434554974, 0.0737410071942446, 0.3035799522673031, 0.0, 0.0, 0.0, 0.0];0.06304935767410412;0.040078959810305355;[[113, 178, 498, 135, 27, 247, 33], [41, 16, 153, 458, 46, 1101, 507], [526, 43, 244, 222, 56, 904, 368], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.1661764705882353, 0.06751054852320675, 0.27262569832402234, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;own;0.2;64;0.5;1;0.005;0;649695571.0;0.8571428571428571;0.8857142857142858;[[1, 0, 0], [0, 3, 0], [0, 1, 2]];[1.0, 0.75, 1.0];0.5556038857474264;0.4660903614506647;[[318, 1676, 875], [14, 4600, 728], [1495, 1342, 2746]];[0.17405582922824303, 0.6038330270412182, 0.631409519429754];0.5535835023664638;0.4622123698602443;[[128, 726, 377], [5, 1992, 325], [657, 551, 1155]];[0.1620253164556962, 0.6093606607525237, 0.6219709208400647];7.0;[1, 3, 3]
PubMed;own;own;0.2;64;0.5;1;0.005;0;649695571.0;0.5;0.4388888888888889;[[1, 1, 0], [0, 5, 0], [2, 4, 1]];[0.3333333333333333, 0.5, 1.0];0.4915500108798143;0.3853494050326907;[[289, 2194, 358], [9, 5071, 233], [1328, 2888, 1417]];[0.17773677736777369, 0.49945828819068255, 0.7056772908366534];0.4966193373901285;0.38664828457918626;[[125, 965, 141], [3, 2231, 88], [586, 1195, 582]];[0.17507002801120447, 0.5080847187428832, 0.717632552404439];14.0;[2, 5, 7]
PubMed;own;own;0.2;64;0.5;1;0.005;0;649695571.0;0.8666666666666667;0.8148148148148149;[[1, 0, 1], [0, 4, 1], [0, 0, 8]];[1.0, 1.0, 0.8];0.5493254025823299;0.3179924260075256;[[123, 1156, 1559, 0], [3, 2503, 2807, 0], [288, 395, 4947, 5], [0, 0, 0, 0]];[0.2971014492753623, 0.6174148988653182, 0.5311929560828949, 0.0];0.533975659229209;0.30872942292378036;[[50, 503, 678, 0], [0, 1038, 1284, 0], [137, 154, 2071, 1], [0, 0, 0, 0]];[0.26737967914438504, 0.6123893805309735, 0.5135135135135135, 0.0];15.0;[2, 5, 8]


PubMed;own;own;0.2;64;0.5;1;0.005;0;831763849.0;0.0;0.0;[[]];[];0.12817911745525687;0.07639270652634308;[[93, 30, 144, 2082, 60, 266, 197], [666, 751, 460, 1005, 382, 1426, 727], [272, 497, 925, 1328, 318, 1918, 254], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.09020368574199807, 0.5876369327073553, 0.604970568999346, 0.0, 0.0, 0.0, 0.0];0.1299864773495605;0.07711309900470499;[[34, 12, 57, 905, 35, 115, 73], [287, 332, 174, 449, 188, 573, 319], [109, 222, 403, 579, 153, 785, 112], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]];[0.07906976744186046, 0.5865724381625441, 0.6356466876971609, 0.0, 0.0, 0.0, 0.0];0.0;[]
PubMed;own;own;0.2;64;0.5;1;0.005;0;831763849.0;1.0;1.0;[[3, 0, 0], [0, 2, 0], [0, 0, 2]];[1.0, 1.0, 1.0];0.5187762795418298;0.31242798817981976;[[206, 2431, 241, 0], [36, 4646, 770, 0], [397, 2762, 2304, 1], [0, 0, 0, 0]];[0.3223787167449139, 0.4722024595995528, 0.6950226244343891, 0.0];0.5250169033130494;0.4192452362472177;[[80, 1062, 89], [17, 2015, 290], [160, 1192, 1011]];[0.311284046692607, 0.4720074959006793, 0.7273381294964029];7.0;[3, 2, 2]
