dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Test accuracy;Test macro-f1;Test confusion;Budget used
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;20795212;0;0;[[]];0.00463216868181473;0.00152903474137737;ommited for csv readability;0.00489926019203526;0.00201842243052972;ommited for csv readability;0
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;20795212;0.214285714285714;0.0117647058823529;ommited for csv readability;0.134194553319732;0.00591585248434456;ommited for csv readability;0.126357626318275;0.0056091255284212;ommited for csv readability;392
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;20795212;0.210858585858586;0.0105539229626821;ommited for csv readability;0.136069041086582;0.00598859031298132;ommited for csv readability;0.126357626318275;0.0056091255284212;ommited for csv readability;792
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;20795212;0.137055837563452;0.00690439256972828;ommited for csv readability;0.204990753129874;0.0094831814735078;ommited for csv readability;0.164016999842594;0.00801879847080833;ommited for csv readability;1182
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;20795212;0.359543436905517;0.0292117430800072;ommited for csv readability;0.325511792170478;0.0270178800727442;ommited for csv readability;0.272509050842122;0.0246653130558006;ommited for csv readability;1577
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;20795212;0.358624178047547;0.0273621467874697;ommited for csv readability;0.333922534365293;0.0253356848840212;ommited for csv readability;0.280949944907917;0.0226383498270254;ommited for csv readability;1977


ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;649695571;0;0;[[]];0.0325179928956539;0.00360655686735231;ommited for csv readability;0.0328191405635133;0.00362600092246414;ommited for csv readability;0
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;649695571;0.145038167938931;0.00791666666666667;ommited for csv readability;0.200794067351811;0.00836088688357009;ommited for csv readability;0.161282071462301;0.00694413852696498;ommited for csv readability;393
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;649695571;0.144871794871795;0.00744351491996575;ommited for csv readability;0.193334409159242;0.00810059643279099;ommited for csv readability;0.161282071462301;0.00694413852696498;ommited for csv readability;780
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;649695571;0.155084745762712;0.00706645557400471;ommited for csv readability;0.198774491004696;0.00829073743628389;ommited for csv readability;0.161282071462301;0.00694413852696498;ommited for csv readability;1180
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;649695571;0.314485387547649;0.0290083309483463;ommited for csv readability;0.304356748899055;0.0267201966481904;ommited for csv readability;0.262356367070675;0.0246167786199442;ommited for csv readability;1574
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;649695571;0.326241134751773;0.0263094887199604;ommited for csv readability;0.323574584924278;0.0247644299402934;ommited for csv readability;0.279021722021092;0.0225144623761524;ommited for csv readability;1974


ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;831763849;0;0;[[]];0.00968621064976924;0.00198429915364816;ommited for csv readability;0.00983787187155675;0.00199715203687609;ommited for csv readability;0
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;831763849;0.196428571428571;0.0099502487562189;ommited for csv readability;0.135337391112955;0.00596027230768084;ommited for csv readability;0.126357626318275;0.0056091255284212;ommited for csv readability;392
ogbn-arxiv;own;medoids;0.2;64;0.5;1;0.005;831763849;0.212121212121212;0.01;ommited for csv readability;0.137699932895597;0.00608442297450819;ommited for csv readability;0.12645600503699;0.00564094458510027;ommited for csv readability;792
