dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Test accuracy;Test macro-f1;Test confusion;Budget used
ogbn-arxiv;own;random;0;64;0.5;1;0.005;20795212;0;0;[[]];0.0248736489508011;0.0177197542237852;ommited for csv readability;0.0247520856288368;0.0176632790328194;ommited for csv readability;0
ogbn-arxiv;own;random;0;64;0.5;1;0.005;20795212;1;1;ommited for csv readability;0.507996173350604;0.240372181589353;ommited for csv readability;0.507830946009759;0.24118837587134;ommited for csv readability;400
ogbn-arxiv;own;random;0;64;0.5;1;0.005;20795212;0.9867197875166;0.988257334560848;ommited for csv readability;0.531808841261485;0.284004625007559;ommited for csv readability;0.531697623170156;0.286547635650543;ommited for csv readability;753
ogbn-arxiv;own;random;0;64;0.5;1;0.005;20795212;0.939856373429084;0.931774595802283;ommited for csv readability;0.539559643967463;0.290972337394487;ommited for csv readability;0.539312135998741;0.294180465772255;ommited for csv readability;1114
ogbn-arxiv;own;random;0;64;0.5;1;0.005;20795212;0.926101694915254;0.899728039437799;ommited for csv readability;0.543077816889375;0.299952968337253;ommited for csv readability;0.543719502597198;0.306012322444641;ommited for csv readability;1475
ogbn-arxiv;own;random;0;64;0.5;1;0.005;20795212;0.92156862745098;0.888492565083088;ommited for csv readability;0.54854606069436;0.309259055928128;ommited for csv readability;0.549582874232646;0.318007185013982;ommited for csv readability;1836


ogbn-arxiv;own;random;0;64;0.5;1;0.005;649695571;0;0;[[]];0.0251436478539306;0.0178652982742138;ommited for csv readability;0.0243585707539745;0.0176606462359771;ommited for csv readability;0
ogbn-arxiv;own;random;0;64;0.5;1;0.005;649695571;1;1;ommited for csv readability;0.503703891837892;0.227855757949325;ommited for csv readability;0.508047379190933;0.229221068324153;ommited for csv readability;400
ogbn-arxiv;own;random;0;64;0.5;1;0.005;649695571;0.994645247657296;0.99568157723744;ommited for csv readability;0.53060150120572;0.27239099872455;ommited for csv readability;0.535140878325201;0.277889963824196;ommited for csv readability;747
ogbn-arxiv;own;random;0;64;0.5;1;0.005;649695571;0.942698706099815;0.914222316989554;ommited for csv readability;0.538033158203973;0.281753229380006;ommited for csv readability;0.541378089091768;0.286091099224531;ommited for csv readability;1082
ogbn-arxiv;own;random;0;64;0.5;1;0.005;649695571;0.937457044673539;0.910937942213434;ommited for csv readability;0.536817467368277;0.295294814659971;ommited for csv readability;0.53905635133008;0.29531636672677;ommited for csv readability;1455
ogbn-arxiv;own;random;0;64;0.5;1;0.005;649695571;0.918345127925966;0.884249675652244;ommited for csv readability;0.539423390068734;0.298913637033592;ommited for csv readability;0.542361876278923;0.301649725911857;ommited for csv readability;1837


ogbn-arxiv;own;random;0;64;0.5;1;0.005;831763849;0;0;[[]];0.0253292720998321;0.0180775483635808;ommited for csv readability;0.0248898158350386;0.017934460861526;ommited for csv readability;0
ogbn-arxiv;own;random;0;64;0.5;1;0.005;831763849;1;1;ommited for csv readability;0.515979647643478;0.237120542768136;ommited for csv readability;0.515642216275775;0.241906853257338;ommited for csv readability;400
ogbn-arxiv;own;random;0;64;0.5;1;0.005;831763849;0.987129987129987;0.976356817232529;ommited for csv readability;0.53742080141326;0.289840348845486;ommited for csv readability;0.536872343774595;0.294590394677934;ommited for csv readability;777
ogbn-arxiv;own;random;0;64;0.5;1;0.005;831763849;0.95807314897413;0.949249913387751;ommited for csv readability;0.543101245336377;0.29928634962785;ommited for csv readability;0.54354242090351;0.307079015308516;ommited for csv readability;1121
ogbn-arxiv;own;random;0;64;0.5;1;0.005;831763849;0.947086403215003;0.926499449052533;ommited for csv readability;0.552672055782476;0.31003571534408;ommited for csv readability;0.554226349756021;0.323211807718078;ommited for csv readability;1493
ogbn-arxiv;own;random;0;64;0.5;1;0.005;831763849;0.928955866523143;0.911666689115783;ommited for csv readability;0.558824285751022;0.319844472211722;ommited for csv readability;0.560817723909964;0.333626147213243;ommited for csv readability;1858


ogbn-arxiv;own;random;0;64;0.5;1;0.005;615395017;0;0;[[]];0.0242661514187599;0.017505541286603;ommited for csv readability;0.0240240831103416;0.0168949796647739;ommited for csv readability;0
ogbn-arxiv;own;random;0;64;0.5;1;0.005;615395017;1;1;ommited for csv readability;0.502332393603061;0.219935183463175;ommited for csv readability;0.499960648512514;0.217597258389008;ommited for csv readability;400
ogbn-arxiv;own;random;0;64;0.5;1;0.005;615395017;0.988095238095238;0.990404606776718;ommited for csv readability;0.528306853595781;0.268069043497288;ommited for csv readability;0.527959231858964;0.264665587398121;ommited for csv readability;756
ogbn-arxiv;own;random;0;64;0.5;1;0.005;615395017;0.958219800181653;0.950077848637077;ommited for csv readability;0.539883152497913;0.29010820373426;ommited for csv readability;0.539076027073823;0.286099512835465;ommited for csv readability;1101
ogbn-arxiv;own;random;0;64;0.5;1;0.005;615395017;0.940689655172414;0.92446706990175;ommited for csv readability;0.545789235408178;0.300458860277617;ommited for csv readability;0.54474264127184;0.299214099290129;ommited for csv readability;1450
ogbn-arxiv;own;random;0;64;0.5;1;0.005;615395017;0.929901423877327;0.91699743661066;ommited for csv readability;0.556991421936192;0.313455360762317;ommited for csv readability;0.555347867149378;0.315687041479586;ommited for csv readability;1826
