dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Test accuracy;Test macro-f1;Test confusion;Budget used
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;20795212;0;0;[[]];0.00463216868181473;0.00152903474137737;ommited for csv readability;0.00489926019203526;0.00201842243052972;ommited for csv readability;0
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;20795212;0.163265306122449;0.00802005012531328;ommited for csv readability;0.128852844819559;0.00570724720280769;ommited for csv readability;0.126357626318275;0.0056091255284212;ommited for csv readability;392
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;20795212;0.170454545454545;0.00766479305058763;ommited for csv readability;0.135389502832825;0.00596224918827525;ommited for csv readability;0.126357626318275;0.0056091255284212;ommited for csv readability;792
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;20795212;0.161073825503356;0.0102214135075165;ommited for csv readability;0.21586676553564;0.011790394012523;ommited for csv readability;0.170293562096647;0.010307472289115;ommited for csv readability;1192
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;20795212;0.302325581395349;0.0264142226944371;ommited for csv readability;0.32178776683087;0.027641840233626;ommited for csv readability;0.268849362505903;0.025280613933784;ommited for csv readability;1591
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;20795212;0.317428427925665;0.0248310974585991;ommited for csv readability;0.332520939173418;0.0255142522561501;ommited for csv readability;0.280280969620652;0.0229127648466603;ommited for csv readability;1991


ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;649695571;0;0;[[]];0.0325179928956539;0.00360655686735231;ommited for csv readability;0.0328191405635133;0.00362600092246414;ommited for csv readability;0
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;649695571;0.152671755725191;0.0075685903500473;ommited for csv readability;0.21928279972233;0.00899228627568059;ommited for csv readability;0.161282071462301;0.00694413852696498;ommited for csv readability;393
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;649695571;0.163084702907712;0.00778985507246377;ommited for csv readability;0.200903778200598;0.00836469090394681;ommited for csv readability;0.161282071462301;0.00694413852696498;ommited for csv readability;791
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;649695571;0.18212478920742;0.00855920114122682;ommited for csv readability;0.200949434515439;0.00836627374725891;ommited for csv readability;0.161282071462301;0.00694413852696498;ommited for csv readability;1186
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;649695571;0.180958385876419;0.0078579544676715;ommited for csv readability;0.194932140627539;0.00815661969411782;ommited for csv readability;0.161282071462301;0.00694413852696498;ommited for csv readability;1586
ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;649695571;0.288519637462236;0.0274812093268977;ommited for csv readability;0.298121562132615;0.0267199264834723;ommited for csv readability;0.260073980796474;0.0248903901490034;ommited for csv readability;1986


ogbn-arxiv;own;random;0.2;64;0.5;1;0.005;831763849;0;0;[[]];0.00968621064976924;0.00198429915364816;ommited for csv readability;0.00983787187155675;0.00199715203687609;ommited for csv readability;0
