dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;corruption;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;0.0;0.0;[[]];[];0.38924715600318816;0.3371120438167455;[[499, 1856, 517], [208, 3598, 1611], [1495, 2742, 1275]];[0.1737465181058496, 0.6642052796750969, 0.23131349782293179];0.4004394861392833;0.3463961139889915;[[220, 795, 216], [75, 1591, 656], [630, 1175, 558]];[0.17871649065800163, 0.6851851851851852, 0.23614049936521372];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;1.0;1.0;[[1, 0], [0, 2]];[1.0, 1.0];0.4218002609073779;0.3210587474010714;[[0, 2846, 1032], [0, 3796, 1157], [0, 2943, 2024]];[0.0, 0.7664041994750657, 0.40748943023958123];0.5459770114942529;0.4045657595402834;[[0, 1011, 220], [0, 1998, 324], [0, 1131, 1232]];[0.0, 0.8604651162790697, 0.5213711383834109];3.0;[0, 1, 2]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;0.6666666666666666;0.6555555555555556;[[1, 1, 1], [0, 1, 0], [0, 0, 2]];[0.3333333333333333, 1.0, 1.0];0.390286335628851;0.3558060096740648;[[787, 2639, 523], [1087, 3388, 427], [1120, 2615, 1209]];[0.19929095973664218, 0.6911464708282333, 0.2445388349514563];0.46484110885733604;0.4001346506790935;[[138, 970, 123], [526, 1788, 8], [581, 958, 824]];[0.11210398050365557, 0.7700258397932817, 0.3487092678798138];6.0;[3, 1, 2]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;0.6666666666666666;0.6388888888888888;[[2, 1, 0], [0, 1, 0], [1, 1, 3]];[0.6666666666666666, 1.0, 0.6];0.388703596287703;0.3626250913870241;[[814, 2546, 577], [1256, 3149, 497], [1031, 2524, 1398]];[0.20675641351282703, 0.642390860873113, 0.28225317989097515];0.46315077755240025;0.4095598763424966;[[148, 972, 111], [666, 1640, 16], [460, 951, 952]];[0.12022745735174654, 0.7062876830318691, 0.4028776978417266];9.0;[3, 1, 5]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;0.8333333333333334;0.8777777777777778;[[5, 0, 0], [0, 1, 0], [2, 0, 4]];[1.0, 1.0, 0.6666666666666666];0.375951845674088;0.3745188302447315;[[1687, 1727, 540], [2280, 2149, 466], [1786, 1806, 1348]];[0.42665655032878097, 0.4390194075587334, 0.2728744939271255];0.4290060851926978;0.4269665479444858;[[490, 650, 91], [1175, 1134, 13], [726, 723, 914]];[0.3980503655564582, 0.4883720930232558, 0.38679644519678374];12.0;[5, 1, 6]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;0.8;0.8008547008547008;[[5, 0, 0], [0, 2, 0], [2, 1, 5]];[1.0, 1.0, 0.625];0.3996808356303496;0.3874749945713127;[[1192, 2125, 612], [1525, 2828, 541], [1095, 2378, 1490]];[0.30338508526342584, 0.5778504290968532, 0.3002216401370139];0.4891818796484111;0.4653019325465908;[[391, 734, 106], [805, 1494, 23], [403, 951, 1009]];[0.31762794476035744, 0.6434108527131783, 0.4269995768091409];15.0;[5, 2, 8]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;0.8888888888888888;0.9153439153439153;[[6, 0, 0], [0, 2, 0], [2, 0, 8]];[1.0, 1.0, 0.8];0.38054124646303417;0.372744622055583;[[1681, 701, 1532], [1908, 1169, 1791], [1542, 1064, 2395]];[0.4294839039345938, 0.24013968775677896, 0.47890421915616876];0.4364435429344151;0.42575262826547217;[[645, 137, 449], [937, 678, 707], [618, 486, 1259]];[0.5239642567018684, 0.29198966408268734, 0.5327972915785019];18.0;[6, 2, 10]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;0.8571428571428571;0.8857142857142857;[[6, 0, 0], [0, 3, 0], [3, 0, 9]];[1.0, 1.0, 0.75];0.3783744557329463;0.37714650922791987;[[1742, 965, 1199], [1974, 1482, 1401], [1687, 1340, 1990]];[0.4459805427547363, 0.3051266213712168, 0.396651385290014];0.43424611223799864;0.4303722278796349;[[664, 227, 340], [932, 839, 551], [707, 590, 1066]];[0.5393988627132412, 0.36132644272179154, 0.4511214557765552];21.0;[6, 3, 12]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;0.9166666666666666;0.912962962962963;[[7, 0, 0], [0, 4, 1], [1, 0, 11]];[1.0, 0.8, 0.9166666666666666];0.38680409377948755;0.3667012078904766;[[792, 1611, 1485], [820, 1899, 2165], [720, 1647, 2638]];[0.2037037037037037, 0.38882063882063883, 0.5270729270729271];0.4279918864097363;0.3950413745138926;[[286, 668, 277], [392, 901, 1029], [344, 674, 1345]];[0.2323314378554021, 0.3880275624461671, 0.5691917054591621];24.0;[7, 5, 12]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.4;20795212.0;1.0;1.0;[[7, 0, 0], [0, 6, 0], [0, 0, 14]];[1.0, 1.0, 1.0];0.39284158559605054;0.3716435852470888;[[753, 1730, 1389], [800, 2143, 1948], [639, 1857, 2515]];[0.19447314049586778, 0.438151707217338, 0.5018958291758132];0.4396551724137931;0.4042321885331885;[[270, 671, 290], [409, 1019, 894], [280, 771, 1312]];[0.21933387489845654, 0.4388458225667528, 0.5552264071096065];27.0;[7, 6, 14]
