dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;corruption;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;0.0;0.0;[[]];[];0.40149264546047386;0.3219243042741751;[[76, 443, 2353], [1255, 1901, 2261], [498, 1450, 3564]];[0.026462395543175487, 0.350932250323057, 0.6465892597968069];0.39148073022312374;0.31266066483370597;[[30, 186, 1015], [598, 760, 964], [194, 643, 1526]];[0.024370430544272948, 0.3273040482342808, 0.6457892509521794];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;1.0;1.0;[[1, 0], [0, 2]];[1.0, 1.0];0.3586026960429048;0.2589881912228364;[[0, 1463, 2668], [0, 1139, 3670], [0, 1049, 3809]];[0.0, 0.23684757745893117, 0.7840675174969123];0.43187964841108856;0.28342784334015153;[[0, 960, 271], [0, 408, 1914], [0, 216, 2147]];[0.0, 0.17571059431524547, 0.9085907744392722];3.0;[0, 1, 2]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;0.8333333333333334;0.8666666666666667;[[1, 0, 0], [0, 2, 1], [0, 0, 2]];[1.0, 0.6666666666666666, 1.0];0.35686843059079376;0.3307592096923313;[[526, 2100, 1504], [831, 2078, 1919], [683, 1835, 2319]];[0.12736077481840194, 0.4304059652029826, 0.4794293983874302];0.4207234617985125;0.3411227338534602;[[3, 1063, 165], [594, 931, 797], [265, 543, 1555]];[0.002437043054427295, 0.400947459086994, 0.6580617858654253];6.0;[1, 3, 2]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;1.0;1.0;[[1, 0, 0], [0, 4, 0], [0, 0, 4]];[1.0, 1.0, 1.0];0.36049883990719256;0.32777287440383374;[[431, 2429, 1259], [731, 2509, 1584], [591, 2226, 2032]];[0.1046370478271425, 0.5201077943615257, 0.41905547535574345];0.45081135902636915;0.3656301760393565;[[1, 1102, 128], [493, 1257, 572], [237, 717, 1409]];[0.0008123476848090983, 0.541343669250646, 0.5962759204401185];9.0;[1, 4, 4]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;0.9166666666666666;0.9373219373219372;[[1, 0, 0], [0, 6, 0], [0, 1, 4]];[1.0, 1.0, 0.8];0.39944883602871856;0.3309291259182325;[[233, 2907, 899], [348, 3686, 954], [341, 2832, 1589]];[0.057687546422381775, 0.7389735364875701, 0.3336833263334733];0.5427653820148749;0.4186201914736751;[[0, 1107, 124], [183, 1997, 142], [175, 974, 1214]];[0.0, 0.8600344530577089, 0.5137537029200169];12.0;[1, 6, 5]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;0.9333333333333333;0.8666666666666667;[[1, 1, 0], [0, 7, 0], [0, 0, 6]];[0.5, 1.0, 1.0];0.41825039895546207;0.3225460862691278;[[31, 2958, 1038], [37, 3880, 1060], [43, 2884, 1855]];[0.007698038241867395, 0.7795860960417923, 0.3879130071099958];0.5998985801217038;0.450418359496697;[[0, 1085, 146], [24, 2142, 156], [16, 940, 1407]];[0.0, 0.9224806201550387, 0.5954295387219636];15.0;[2, 7, 6]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;0.9444444444444444;0.8713450292397661;[[1, 1, 0], [0, 9, 0], [0, 0, 7]];[0.5, 1.0, 1.0];0.41348037437422913;0.32876543374820616;[[128, 3004, 891], [165, 3931, 889], [205, 2930, 1640]];[0.03181705195128014, 0.7885656970912738, 0.34345549738219894];0.5784313725490197;0.437657078924985;[[0, 1082, 149], [76, 2166, 80], [115, 992, 1256]];[0.0, 0.9328165374677002, 0.5315277190012696];18.0;[2, 9, 7]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;0.9047619047619048;0.8380116959064328;[[1, 1, 0], [0, 9, 0], [0, 1, 9]];[0.5, 1.0, 0.9];0.41095791001451376;0.33667026343611367;[[174, 2784, 1044], [233, 3664, 1036], [266, 2754, 1825]];[0.043478260869565216, 0.7427528887086965, 0.3766769865841073];0.587052062204192;0.4497954150552099;[[0, 1050, 181], [109, 2082, 131], [166, 806, 1391]];[0.0, 0.896640826873385, 0.5886584849767245];21.0;[2, 9, 10]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;0.8333333333333334;0.7746031746031746;[[2, 1, 0], [2, 8, 0], [0, 1, 10]];[0.6666666666666666, 0.8, 0.9090909090909091];0.41787036364956087;0.3536924362601596;[[263, 2568, 1155], [284, 3485, 1177], [292, 2544, 2009]];[0.06598093326643252, 0.7046097856854023, 0.41465428276573785];0.6088573360378634;0.4902431243418663;[[68, 949, 214], [127, 2024, 171], [155, 698, 1510]];[0.05523964256701868, 0.8716623600344531, 0.6390181972069403];24.0;[3, 10, 11]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0.5;20795212.0;0.8518518518518519;0.8286815523657629;[[4, 0, 0], [2, 8, 0], [1, 1, 11]];[1.0, 0.8, 0.8461538461538461];0.4217366051981995;0.3736078665324616;[[431, 2260, 1299], [404, 3210, 1331], [381, 2290, 2168]];[0.10802005012531328, 0.6491405460060667, 0.44802645174622857];0.6291413116970926;0.5383532648382968;[[182, 777, 272], [149, 1953, 220], [158, 618, 1587]];[0.1478472786352559, 0.8410852713178295, 0.6716038933559035];27.0;[4, 10, 13]
