dataset_name;sampler_name;subsampler;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;corruption;seed;Labeled accuracy;Labeled macro-f1;Labeled confusion;Labeled class accuracies;Unlabeled accuracy;Unlabeled macro-f1;Unlabeled confusion;Unlabeled class accuracies;Test accuracy;Test macro-f1;Test confusion;Test class accuracies;Budget used;Class distrubution
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.0;0.0;[[]];[];0.5534381566553148;0.5109203604546778;[[930, 1283, 659], [282, 4744, 391], [263, 3285, 1964]];[0.32381615598885793, 0.8757614916005169, 0.3563134978229318];0.5571331981068289;0.5152723785537562;[[403, 551, 277], [107, 2050, 165], [104, 1416, 843]];[0.3273761169780666, 0.8828596037898363, 0.35674989420228526];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;1.0;1.0;[[3]];[1.0];0.3995506595158719;0.19032330450693044;[[0, 0, 2869], [0, 0, 5416], [0, 0, 5513]];[0.0, 0.0, 1.0];0.3994252873563218;0.19028062970568105;[[0, 0, 1231], [0, 0, 2322], [0, 0, 2363]];[0.0, 0.0, 1.0];3.0;[0, 0, 3]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;1.0;1.0;[[2, 0], [0, 4]];[1.0, 1.0];0.5457049655672345;0.41011349716380363;[[0, 191, 2677], [0, 3376, 2041], [0, 1358, 4152]];[0.0, 0.6232231862654606, 0.7535390199637023];0.5453008789722785;0.4099909818150566;[[0, 72, 1159], [0, 1440, 882], [0, 577, 1786]];[0.0, 0.6201550387596899, 0.7558188743123149];6.0;[0, 2, 4]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;1.0;1.0;[[2, 0, 0], [0, 3, 0], [0, 0, 4]];[1.0, 1.0, 1.0];0.48818155452436196;0.489587593533348;[[1906, 71, 915], [3000, 1993, 406], [2111, 556, 2834]];[0.6590594744121715, 0.3691424337840341, 0.5151790583530267];0.48005409060175797;0.48151846078384236;[[813, 20, 398], [1342, 819, 161], [913, 242, 1208]];[0.6604386677497969, 0.35271317829457366, 0.5112145577655522];9.0;[2, 3, 4]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;1.0;1.0;[[2, 0, 0], [0, 4, 0], [0, 0, 6]];[1.0, 1.0, 1.0];0.6567553847269563;0.6513676271764103;[[1991, 49, 851], [1016, 2989, 1393], [393, 1031, 4076]];[0.6886890349360083, 0.5537236013338274, 0.7410909090909091];0.651791751183232;0.6453226655770533;[[849, 16, 366], [473, 1251, 598], [170, 437, 1756]];[0.6896831844029244, 0.5387596899224806, 0.7431231485399915];12.0;[2, 4, 6]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.9333333333333333;0.9407407407407407;[[3, 0, 0], [0, 4, 0], [0, 1, 7]];[1.0, 1.0, 0.875];0.6613956187436529;0.6538200323733024;[[2048, 23, 796], [943, 2506, 1929], [276, 701, 4564]];[0.7143355423787932, 0.46597248047601336, 0.8236780364555134];0.6512846517917512;0.6429692866166314;[[873, 12, 346], [433, 1043, 846], [120, 306, 1937]];[0.7091795288383428, 0.4491817398794143, 0.8197206940330088];15.0;[3, 4, 8]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.9444444444444444;0.9220779220779219;[[3, 0, 0], [1, 5, 0], [0, 0, 9]];[1.0, 0.8333333333333334, 1.0];0.6923021112965247;0.684743668989956;[[2166, 24, 672], [1059, 2857, 1466], [334, 686, 4519]];[0.7568134171907757, 0.530843552582683, 0.8158512366853222];0.6872887085868831;0.6787387582666868;[[932, 14, 285], [498, 1207, 617], [145, 291, 1927]];[0.7571080422420796, 0.5198105081826012, 0.8154887854422345];18.0;[3, 6, 9]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.8571428571428571;0.8237259816207185;[[3, 0, 1], [2, 6, 0], [0, 0, 9]];[0.75, 0.75, 1.0];0.7484760522496372;0.7394012192606004;[[2163, 37, 674], [799, 3317, 1270], [297, 389, 4834]];[0.7526096033402923, 0.6158559227627182, 0.8757246376811594];0.7496619337390128;0.7394030539474475;[[926, 17, 288], [366, 1434, 522], [133, 155, 2075]];[0.752233956133225, 0.6175710594315246, 0.8781210325856962];21.0;[4, 8, 9]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.875;0.8515512265512265;[[4, 0, 1], [2, 7, 0], [0, 0, 10]];[0.8, 0.7777777777777778, 1.0];0.7683820860855048;0.7594924411119091;[[2135, 58, 682], [683, 3705, 1002], [280, 486, 4746]];[0.7426086956521739, 0.6873840445269017, 0.8610304789550073];0.7650439486139283;0.7551265565916093;[[906, 23, 302], [312, 1588, 422], [123, 208, 2032]];[0.7359870024370431, 0.6838931955211025, 0.8599238256453661];24.0;[5, 9, 10]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.8888888888888888;0.8715471324166977;[[5, 0, 1], [2, 8, 0], [0, 0, 11]];[0.8333333333333334, 0.8, 1.0];0.7784957165674459;0.7702910893659761;[[2193, 84, 594], [648, 4164, 575], [371, 779, 4366]];[0.7638453500522466, 0.7729719695563393, 0.7915155910079767];0.7832995267072346;0.7747102401425088;[[946, 37, 248], [283, 1799, 240], [156, 318, 1889]];[0.768480909829407, 0.7747631352282515, 0.7994075327972916];27.0;[6, 10, 11]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;20795212.0;0.9666666666666667;0.9563636363636364;[[5, 0, 1], [0, 12, 0], [0, 0, 12]];[0.8333333333333334, 1.0, 1.0];0.7668288432212621;0.7563522514872708;[[2027, 242, 596], [588, 4243, 557], [316, 912, 4290]];[0.7075043630017452, 0.7874907201187825, 0.7774555998550199];0.7729885057471264;0.7620896383995376;[[876, 106, 249], [245, 1845, 232], [141, 370, 1852]];[0.7116165718927701, 0.7945736434108527, 0.7837494710114261];30.0;[6, 12, 12]


PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;0.0;0.0;[[]];[];0.2578074052604884;0.17969399914512765;[[33, 637, 2202], [921, 458, 4038], [664, 1781, 3067]];[0.01149025069637883, 0.08454864316042089, 0.556422351233672];0.2530425963488844;0.1790350990525104;[[17, 293, 921], [420, 202, 1700], [277, 808, 1278]];[0.01380991064175467, 0.08699397071490095, 0.5408379179009734];0.0;[]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[1, 0, 0], [0, 1, 0], [0, 0, 1]];[1.0, 1.0, 1.0];0.5002174228149007;0.3957365120500242;[[385, 1949, 523], [3, 5329, 99], [13, 4309, 1188]];[0.13475673783689185, 0.9812189283741484, 0.21560798548094373];0.5001690331304935;0.4001041003738222;[[178, 837, 216], [5, 2271, 46], [5, 1848, 510]];[0.1445978878960195, 0.9780361757105943, 0.2158273381294964];3.0;[1, 1, 1]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[2, 0, 0], [0, 2, 0], [0, 0, 2]];[1.0, 1.0, 1.0];0.6382747372236317;0.6286485468814832;[[2224, 85, 547], [571, 4632, 228], [703, 2856, 1949]];[0.7787114845938375, 0.8528816055974958, 0.3538489469862019];0.6353955375253549;0.6272668214999728;[[962, 39, 230], [263, 1963, 96], [275, 1254, 834]];[0.7814784727863525, 0.8453919035314384, 0.35294117647058826];6.0;[2, 2, 2]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[3, 0, 0], [0, 3, 0], [0, 0, 3]];[1.0, 1.0, 1.0];0.6830771461716937;0.6696197528318889;[[2332, 94, 451], [542, 4773, 103], [1034, 2147, 2316]];[0.8105665623913799, 0.8809523809523809, 0.4213207203929416];0.6786680189317106;0.6661230733167853;[[993, 44, 194], [250, 2022, 50], [430, 933, 1000]];[0.8066612510154346, 0.8708010335917312, 0.4231908590774439];9.0;[3, 3, 3]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;0.9166666666666666;0.9153439153439153;[[3, 0, 0], [0, 4, 0], [1, 0, 4]];[1.0, 1.0, 0.8];0.7031691928348683;0.6902607729001504;[[2318, 69, 489], [719, 4495, 202], [1559, 1055, 2883]];[0.805980528511822, 0.8299483013293943, 0.524467891577224];0.6954022988505747;0.682960605625515;[[991, 32, 208], [333, 1900, 89], [671, 469, 1223]];[0.8050365556458164, 0.818260120585702, 0.5175624206517139];12.0;[3, 4, 5]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;0.9333333333333333;0.9326599326599326;[[4, 0, 0], [0, 5, 0], [1, 0, 5]];[1.0, 1.0, 0.8333333333333334];0.73016103293196;0.7146081112672862;[[2251, 211, 416], [507, 4733, 174], [1464, 948, 3082]];[0.7821403752605977, 0.8742149981529368, 0.5609756097560976];0.7231237322515213;0.7081706172273771;[[960, 89, 182], [255, 1997, 70], [616, 426, 1321]];[0.7798537774167343, 0.8600344530577089, 0.5590351248413035];15.0;[4, 5, 6]
PubMed;own;medoids;0.2;64;0.5;1;0.005;0;649695571.0;1.0;1.0;[[4, 0, 0], [0, 5, 0], [0, 0, 9]];[1.0, 1.0, 1.0];0.7526663280853225;0.7407133819722517;[[2052, 231, 590], [406, 4299, 684], [826, 672, 4023]];[0.7142359902540898, 0.7977361291519762, 0.728672341967035];0.7494929006085193;0.7383926421195012;[[897, 99, 235], [216, 1825, 281], [340, 311, 1712]];[0.7286758732737612, 0.7859603789836348, 0.724502750740584];18.0;[4, 5, 9]
