;dataset_name;sampler_name;entropy_pagerank_weighting;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;labeled accuracy;labeled macro-f1;labeled confusion;unlabeled accuracy;unlabeled macro-f1;unlabeled confusion;test accuracy;test macro-f1;test confusion;budget used;class distrubution
0;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.0;0.0;[[]];0.1427815970386039;0.09455894499607427;"[[ 95  16   1  16 113   2   2]
 [ 41  37   0   2  61   9   1]
 [ 29  69   0  22 145  23   4]
 [175  81   3   6 276  19  12]
 [ 85  46   4   9 132   3  19]
 [ 46  18   8   0 135   0   1]
 [ 20  11   7   3  84   0   0]]";0.1419828641370869;0.0925337535462661;"[[ 36  10   1   8  48   1   2]
 [ 19  15   0   0  26   4   2]
 [ 13  36   0   5  61  10   1]
 [ 75  27   2   4 122   8   8]
 [ 30  18   1  11  61   0   7]
 [ 25   8   1   0  56   0   0]
 [  9   5   4   0  37   0   0]]";0;[]
1;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.42857142857142855;0.3333333333333333;"[[1 0 0 0 0]
 [0 1 0 0 0]
 [0 1 0 0 0]
 [1 0 0 1 0]
 [1 1 0 0 0]]";0.37261146496815284;0.18921694810690062;"[[325   0  18   0   0   0   0]
 [  9   0  86   0   0   0   0]
 [ 11   0 337   0   0   0   0]
 [333   0 205   0   0   0   0]
 [210   0  26   0  40   0   0]
 [126   0  41   0   0   0   0]
 [100   0  17   0   0   0   0]]";0.2729498164014688;0.13803574545732084;"[[ 97   0   9   0   0   0   0]
 [  7   0  59   0   0   0   0]
 [  8   0 118   0   0   0   0]
 [155   0  91   0   0   0   0]
 [ 96   0  24   0   8   0   0]
 [ 71   0  19   0   0   0   0]
 [ 44   0  11   0   0   0   0]]";7;[1 0 1 1 2 0 2]
2;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.42857142857142855;0.43809523809523815;"[[1 0 0 0 0]
 [0 2 0 0 0]
 [0 5 0 0 0]
 [0 1 0 3 0]
 [0 2 0 0 0]]";0.4112946190729888;0.2283015127331828;"[[168   0 126   0   0   0   0]
 [  0   0  64   0   0   0   0]
 [  3   0 531   0   0   0   0]
 [  8   0 467   0   1   0   0]
 [ 15   0 175   0  73   0   0]
 [  6   0 132   0   0   0   0]
 [ 11   0  97   0   0   0   0]]";0.23990208078335373;0.15896255304521278;"[[ 42   0  63   0   1   0   0]
 [  0   0  66   0   0   0   0]
 [  1   0 125   0   0   0   0]
 [  6   0 240   0   0   0   0]
 [ 11   0  88   0  29   0   0]
 [ 11   0  79   0   0   0   0]
 [ 12   0  43   0   0   0   0]]";14;[1 0 2 5 4 0 2]
3;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.5238095238095238;0.4077272727272727;"[[2 0 0 0 0]
 [0 2 0 0 0]
 [1 5 0 2 0]
 [0 0 0 7 0]
 [0 2 0 0 0]]";0.4577540106951872;0.26276811922717647;"[[197   0  58   0   4   0   0]
 [  1   0  66   0   0   0   0]
 [  3   0 499   0   0   0   0]
 [ 47   0 399   0  57   0   0]
 [ 31   0  88   0 160   0   0]
 [ 28   0 120   0   1   0   0]
 [ 44   0  67   0   0   0   0]]";0.3072215422276622;0.20124542991046893;"[[ 67   0  37   0   2   0   0]
 [  0   0  66   0   0   0   0]
 [  2   0 124   0   0   0   0]
 [ 26   0 191   0  29   0   0]
 [ 17   0  51   0  60   0   0]
 [ 27   0  63   0   0   0   0]
 [ 22   0  33   0   0   0   0]]";21;[2 0 2 8 7 0 2]
4;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.5;0.3917460317460318;"[[ 2  0  0  0  0]
 [ 0  2  0  0  0]
 [ 1  3  0  8  0]
 [ 0  0  0 10  0]
 [ 0  2  0  0  0]]";0.5050993022007515;0.2772931947282596;"[[183   0  43   0  17   0   0]
 [  1   0  66   0   0   0   0]
 [  4   0 485   0   4   0   0]
 [ 40   0 255   0 199   0   0]
 [ 25   0   8   0 273   0   0]
 [ 34   0 112   0   4   0   0]
 [ 56   0  46   0   8   0   0]]";0.37209302325581395;0.22670238578892116;"[[ 66   0  30   0  10   0   0]
 [  0   0  66   0   0   0   0]
 [  2   0 124   0   0   0   0]
 [ 23   0 123   0 100   0   0]
 [  9   0   5   0 114   0   0]
 [ 29   0  58   0   3   0   0]
 [ 27   0  26   0   2   0   0]]";28;[ 2  0  2 12 10  0  2]
5;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.45714285714285713;0.3610644257703081;"[[ 2  0  0  0  0]
 [ 0  3  0  0  0]
 [ 1  9  0  6  0]
 [ 0  0  0 11  0]
 [ 1  2  0  0  0]]";0.49030172413793105;0.27941423676439936;"[[164   0  52   0  12   0   0]
 [  1   0  62   0   0   0   0]
 [  2   0 484   0   1   0   0]
 [ 41   0 363   0 112   0   0]
 [ 22   0  14   0 262   0   0]
 [ 33   0 114   0   2   0   0]
 [ 52   0  61   0   2   0   0]]";0.36107711138310894;0.22779429711737542;"[[ 61   0  35   0  10   0   0]
 [  0   0  66   0   0   0   0]
 [  2   0 124   0   0   0   0]
 [ 23   0 163   0  60   0   0]
 [  9   0   9   0 110   0   0]
 [ 30   0  59   0   1   0   0]
 [ 23   0  31   0   1   0   0]]";35;[ 2  0  3 16 11  0  3]
6;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.8095238095238095;0.5269005847953215;"[[ 3  0  0  0  0  0]
 [ 0  3  0  0  0  0]
 [ 1  1 17  0  0  0]
 [ 0  0  2 11  0  0]
 [ 0  1  0  0  0  0]
 [ 1  2  0  0  0  0]]";0.6295294753921038;0.4020466415318515;"[[203   0  30   6  14   0   0]
 [  1   0  56   2   0   0   0]
 [  1   0 460   0   2   0   0]
 [ 31   0 168 265  61   0   0]
 [ 17   0   9  10 236   0   0]
 [ 33   0 128   0   3   0   0]
 [ 40   0  59   6   8   0   0]]";0.4883720930232558;0.3284062103082378;"[[ 67   0  18   7  14   0   0]
 [  2   0  62   2   0   0   0]
 [  2   0 124   0   0   0   0]
 [ 19   0  83 112  32   0   0]
 [ 12   0   9  11  96   0   0]
 [ 29   0  61   0   0   0   0]
 [ 20   0  32   0   3   0   0]]";42;[ 3  0  3 19 13  1  3]
7;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.7755102040816326;0.5036970781156828;"[[ 3  0  0  0  0  0]
 [ 0  4  0  0  0  0]
 [ 1  2 19  0  0  0]
 [ 0  0  2 12  0  0]
 [ 1  1  0  0  0  0]
 [ 2  2  0  0  0  0]]";0.6558089033659066;0.4180608085931353;"[[197   0  20   7  11   0   0]
 [  2   0  52   6   0   0   0]
 [  3   0 444  12   2   0   0]
 [ 34   0 105 359  16   0   0]
 [ 23   0   8  28 208   0   0]
 [ 52   0 126   0   4   0   0]
 [ 65   0  36  17   5   0   0]]";0.5238678090575275;0.34734147784676017;"[[ 73   0  14   9  10   0   0]
 [  4   0  60   2   0   0   0]
 [  2   0 123   1   0   0   0]
 [ 21   0  61 150  14   0   0]
 [ 19   0   8  19  82   0   0]
 [ 34   0  56   0   0   0   0]
 [ 22   0  30   2   1   0   0]]";49;[ 3  0  4 22 14  2  4]
8;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.8214285714285714;0.4953813104189044;"[[ 3  0  0  0  0  0  0]
 [ 0  0  1  0  0  0  0]
 [ 0  0  4  0  0  0  0]
 [ 0  0  0 25  0  0  0]
 [ 0  0  0  2 14  0  0]
 [ 0  0  1  2  0  0  0]
 [ 1  0  0  3  0  0  0]]";0.6267029972752044;0.4118974106829886;"[[152   0  17  43  11   0   0]
 [ 11   0 107  65   2   0   0]
 [  1   0 334   6   0   0   0]
 [ 21   0  32 430  33   0   0]
 [ 18   0   2  34 234   0   0]
 [ 25   0  90  54   3   0   0]
 [ 12   0  12  81   5   0   0]]";0.5446756425948592;0.35331268564351276;"[[ 57   0  15  28   6   0   0]
 [  6   0  51   9   0   0   0]
 [  2   0 122   2   0   0   0]
 [ 10   0  26 183  27   0   0]
 [ 12   0   5  28  83   0   0]
 [ 14   0  39  37   0   0   0]
 [  3   0  12  37   3   0   0]]";56;[ 3  1  4 25 16  3  4]
9;Cora;own;0;0.2;64;0.5;1;0.005;20795212;0.8095238095238095;0.4812962575059349;"[[ 5  0  0  0  0  0  0]
 [ 0  0  2  0  0  0  0]
 [ 0  0  4  0  0  0  0]
 [ 1  0  0 27  0  0  0]
 [ 0  0  0  2 15  0  0]
 [ 0  0  1  2  0  0  0]
 [ 1  0  0  3  0  0  0]]";0.6307439824945296;0.4137171795241647;"[[156   0  13  46   9   0   0]
 [ 16   0  78  84   3   0   0]
 [  0   0 327   6   0   0   0]
 [ 17   0  26 427  42   0   0]
 [ 22   0   5  29 243   0   0]
 [ 29   0  70  64   8   0   0]
 [ 15   0   7  83   3   0   0]]";0.5556915544675642;0.360845361885307;"[[ 63   0  12  23   8   0   0]
 [  6   0  39  18   3   0   0]
 [  2   0 122   2   0   0   0]
 [  9   0  21 181  35   0   0]
 [ 15   0   4  21  88   0   0]
 [ 19   0  31  38   2   0   0]
 [  5   0  10  36   4   0   0]]";63;[ 5  2  4 28 17  3  4]
