;dataset_name;sampler_name;entropy_pagerank_weighting;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;labeled accuracy;labeled macro-f1;labeled confusion;unlabeled accuracy;unlabeled macro-f1;unlabeled confusion;test accuracy;test macro-f1;test confusion;budget used;class distrubution
0;Cora;own;1;0.2;64;0.5;1;0.005;20795212;0.0;0.0;[[]];0.15441565309360128;0.03825243990305889;"[[  0   0 245   0   0   0   0]
 [  0   0 151   0   0   0   0]
 [  0   0 292   0   0   0   0]
 [  0   0 570   0   0   2   0]
 [  0   0 298   0   0   0   0]
 [  0   0 208   0   0   0   0]
 [  0   0 125   0   0   0   0]]";0.15422276621787026;0.03817603393425239;"[[  0   0 106   0   0   0   0]
 [  0   0  66   0   0   0   0]
 [  0   0 126   0   0   0   0]
 [  0   0 246   0   0   0   0]
 [  0   0 128   0   0   0   0]
 [  0   0  90   0   0   0   0]
 [  0   0  55   0   0   0   0]]";0;[]
1;Cora;own;1;0.2;64;0.5;1;0.005;20795212;1.0;1.0;"[[2 0 0]
 [0 2 0]
 [0 0 3]]";0.1873673036093418;0.15422886209218287;"[[188  54   0   3   0   0   0]
 [ 63  88   0   0   0   0   0]
 [ 32 260   0   0   0   0   0]
 [108 410   0  49   0   0   2]
 [169 128   0   0   0   0   0]
 [ 56 152   0   0   0   0   0]
 [ 39  55   0   0   0   0  28]]";0.18604651162790697;0.15078209859770733;"[[ 85  21   0   0   0   0   0]
 [ 32  34   0   0   0   0   0]
 [ 21 105   0   0   0   0   0]
 [ 50 175   0  21   0   0   0]
 [ 69  59   0   0   0   0   0]
 [ 27  63   0   0   0   0   0]
 [ 19  24   0   0   0   0  12]]";7;[2 0 0 2 0 0 3]
2;Cora;own;1;0.2;64;0.5;1;0.005;20795212;1.0;1.0;"[[2 0 0 0]
 [0 5 0 0]
 [0 0 3 0]
 [0 0 0 4]]";0.40330314331379863;0.28466725485156025;"[[ 46  75   0 105   6   0   0]
 [  0  29   0 116   3   0   0]
 [  0 254   0  27   0   0   0]
 [  2  51   0 506  26   0   0]
 [  1  57   0  94 151   0   0]
 [  0  91   0 114   2   0   0]
 [  0  35   0  61   0   0  25]]";0.3929008567931457;0.27529415988931444;"[[ 24  30   0  50   2   0   0]
 [  0  10   0  55   1   0   0]
 [  0 112   0  14   0   0   0]
 [  0  13   0 212  21   0   0]
 [  0  27   0  35  66   0   0]
 [  0  30   0  60   0   0   0]
 [  0  18   0  28   0   0   9]]";14;[2 0 0 5 3 0 4]
3;Cora;own;1;0.2;64;0.5;1;0.005;20795212;0.9047619047619048;0.8980952380952381;"[[2 0 0 0 0]
 [0 3 0 0 0]
 [1 1 5 0 0]
 [0 0 0 4 0]
 [0 0 0 0 5]]";0.4855614973262032;0.3391787897340982;"[[ 26   2 103  56   3   0   0]
 [  0   0  85  55   2   0   0]
 [  0   6 280   5   0   0   1]
 [  9  14 164 367  38   0   2]
 [  0  33  62  21 211   0   0]
 [  0   1 173  30   1   0   0]
 [  0   0  69  27   0   0  24]]";0.4602203182374541;0.321248878389431;"[[ 16   0  51  37   2   0   0]
 [  0   1  38  26   1   0   0]
 [  0   2 122   2   0   0   0]
 [  1   6  53 153  33   0   0]
 [  0  21  23   8  76   0   0]
 [  0   1  73  16   0   0   0]
 [  0   0  36  11   0   0   8]]";21;[2 0 3 7 4 0 5]
4;Cora;own;1;0.2;64;0.5;1;0.005;20795212;0.8571428571428571;0.7388167388167388;"[[3 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 5 0 0 0]
 [1 0 1 5 0 0]
 [0 2 0 0 5 0]
 [0 0 0 0 0 6]]";0.5491143317230274;0.4065550038653302;"[[ 97   6 103   7  10   0   0]
 [  6  11  41   4   6   0   0]
 [  5  32 449  10   9   0   0]
 [ 15  41 150 138 133   0   0]
 [  6  15  23   2 303   0   0]
 [  3  40  84   1  16   0   0]
 [  8   3  61   0   0   0  25]]";0.401468788249694;0.3213930849522556;"[[ 37   2  48   6  13   0   0]
 [  2   6  56   1   1   0   0]
 [  0  16 109   0   1   0   0]
 [  7  10  93  58  78   0   0]
 [  5   8   4   2 109   0   0]
 [  1  10  67   0  12   0   0]
 [  3   1  42   0   0   0   9]]";28;[3 0 5 7 7 0 6]
5;Cora;own;1;0.2;64;0.5;1;0.005;20795212;0.9142857142857143;0.7851851851851852;"[[4 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 5 0 0 0]
 [1 1 0 8 0 0]
 [0 1 0 0 7 0]
 [0 0 0 0 0 8]]";0.6772629310344828;0.5268625508066933;"[[123   5  47  10   3   0  27]
 [  3   2  51   4   3   0   1]
 [  5   9 433   9   0   0   4]
 [  6  31  86 300  57   0  21]
 [  6  20  13  16 260   0   3]
 [  2  31  68   2  14   0  23]
 [  2   4  10   2   1   0 139]]";0.5165238678090576;0.4147980168367334;"[[ 37   2  32  10   2   0  23]
 [  4   1  56   3   2   0   0]
 [  0   7 117   0   1   0   1]
 [  4  11  48 131  38   0  14]
 [  1  19   6   6  94   0   2]
 [  0  12  45   1  10   0  22]
 [  1   2   9   1   0   0  42]]";35;[ 4  0  5 10  8  0  8]
6;Cora;own;1;0.2;64;0.5;1;0.005;20795212;1.0;1.0;"[[ 6  0  0  0  0  0]
 [ 0  5  0  0  0  0]
 [ 0  0 14  0  0  0]
 [ 0  0  0  8  0  0]
 [ 0  0  0  0  1  0]
 [ 0  0  0  0  0  8]]";0.72796106003245;0.5698232440414056;"[[188   1  33  16   4   0  12]
 [  8   4  39   4   7   0   1]
 [  4  10 399   8   0   1   0]
 [ 18  21  47 430  15   1  12]
 [ 12   8   9  46 204   0   6]
 [ 14  17  58   5  25   5  16]
 [ 11   2  10   2   0   0 116]]";0.5605875152998776;0.4369947804667107;"[[ 55   1  26   8   2   0  14]
 [  6   0  48   7   5   0   0]
 [  1  12 110   2   1   0   0]
 [ 15   6  31 171  14   2   7]
 [  7   6   2  16  88   0   9]
 [ 23   4  36   2  17   1   7]
 [  8   2   9   1   0   2  33]]";42;[ 6  0  5 14  8  1  8]
7;Cora;own;1;0.2;64;0.5;1;0.005;20795212;0.9591836734693877;0.9292929292929294;"[[ 8  0  0  0  0  0]
 [ 0  5  0  0  0  0]
 [ 0  0 14  0  0  0]
 [ 0  0  0 10  0  0]
 [ 0  0  0  2  2  0]
 [ 0  0  0  0  0  8]]";0.745928338762215;0.6033829097126046;"[[197   4  29  18   4   0   9]
 [  9   4  38   7   5   0   0]
 [  5   9 396   9   0   1   0]
 [ 19  23  45 391  16   0   6]
 [ 11   7   3  33 267   0   0]
 [ 14  15  54   5  21  17  15]
 [ 17   3  10   4   0   0 102]]";0.5777233782129743;0.4706381081027852;"[[ 60   1  25   9   1   0  10]
 [  3   2  48  11   2   0   0]
 [  2   7 113   3   1   0   0]
 [ 12   8  31 162  31   0   2]
 [  5   7   1  12  99   1   3]
 [ 22   4  34   3  16   6   5]
 [ 14   2   6   3   0   0  30]]";49;[ 8  0  5 14 10  4  8]
8;Cora;own;1;0.2;64;0.5;1;0.005;20795212;1.0;1.0;"[[ 8  0  0  0  0  0]
 [ 0  6  0  0  0  0]
 [ 0  0 17  0  0  0]
 [ 0  0  0 10  0  0]
 [ 0  0  0  0  6  0]
 [ 0  0  0  0  0  9]]";0.7809264305177112;0.6667440392557903;"[[188   1  29  17   4   0  14]
 [  7   3  30  15   2   0   1]
 [  5   3 389  11   0   3   0]
 [ 14  12  36 395  32   1  19]
 [ 12   6   1  28 271   1   3]
 [  8   5  37   4   8  57  22]
 [  3   1   4   3   0   0 130]]";0.6119951040391677;0.5267882185912446;"[[ 54   1  18  13   3   0  17]
 [  3   0  40  17   5   0   1]
 [  2   4 116   3   1   0   0]
 [ 13   6  24 159  36   1   7]
 [  5   4   1  13  99   2   4]
 [ 17   2  19   1   6  30  15]
 [  8   2   2   1   0   0  42]]";56;[ 8  0  6 17 10  6  9]
9;Cora;own;1;0.2;64;0.5;1;0.005;20795212;0.9682539682539683;0.9643738502265896;"[[ 8  0  0  0  0  0]
 [ 0  6  0  0  0  0]
 [ 0  0 19  0  0  0]
 [ 1  0  0 11  0  0]
 [ 0  0  0  0  8  1]
 [ 0  0  0  0  0  9]]";0.7861050328227571;0.6878834349731525;"[[183   1  20  16   6   0  14]
 [  7   3  29  17   3   0   1]
 [  5   4 379   6   0   3   0]
 [ 17   9  40 369  46   2  15]
 [ 18  13   2  19 285   0   6]
 [ 13   3  15   4   9  94  18]
 [  3   1   2   1   0   3 124]]";0.6328029375764994;0.5554536196601094;"[[ 56   1  17  11   4   0  17]
 [  4   0  39  16   6   0   1]
 [  2   6 116   1   1   0   0]
 [ 15   6  26 155  38   0   6]
 [  3   5   1   7 107   3   2]
 [ 14   2   9   2   7  42  14]
 [  8   2   2   0   0   2  41]]";63;[ 8  0  6 19 12  9  9]
