;dataset_name;sampler_name;entropy_pagerank_weighting;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;labeled accuracy;labeled macro-f1;labeled confusion;unlabeled accuracy;unlabeled macro-f1;unlabeled confusion;test accuracy;test macro-f1;test confusion;budget used;class distrubution
0;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.0;0.0;[[]];0.1427815970386039;0.09455894499607427;"[[ 95  16   1  16 113   2   2]
 [ 41  37   0   2  61   9   1]
 [ 29  69   0  22 145  23   4]
 [175  81   3   6 276  19  12]
 [ 85  46   4   9 132   3  19]
 [ 46  18   8   0 135   0   1]
 [ 20  11   7   3  84   0   0]]";0.1419828641370869;0.0925337535462661;"[[ 36  10   1   8  48   1   2]
 [ 19  15   0   0  26   4   2]
 [ 13  36   0   5  61  10   1]
 [ 75  27   2   4 122   8   8]
 [ 30  18   1  11  61   0   7]
 [ 25   8   1   0  56   0   0]
 [  9   5   4   0  37   0   0]]";0;[]
1;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.7142857142857143;0.5833333333333334;"[[0 1 0 0 0 0]
 [0 1 0 0 0 0]
 [0 1 0 0 0 0]
 [0 0 0 2 0 0]
 [0 0 0 0 1 0]
 [0 0 0 0 0 1]]";0.32643312101910826;0.1924007001373918;"[[  0   0  64   0   0 154   0]
 [  0   0 120   0   0   5   0]
 [  0   0 326   0   0   7   0]
 [  0   0 453   5   0  99   0]
 [  0   0  88   0  53 148   0]
 [  0   0  23   0   0 225   0]
 [  0   0  21   0   0  87   6]]";0.27539779681762544;0.1533914540666095;"[[  0   0  33   0   0  73   0]
 [  0   0  65   0   0   1   0]
 [  0   0 124   0   0   2   0]
 [  0   0 195   2   0  49   0]
 [  0   0  52   0  18  58   0]
 [  0   0   9   0   0  81   0]
 [  0   0  13   0   0  42   0]]";7;[0 1 1 1 2 1 1]
2;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.6428571428571429;0.5;"[[0 1 0 0 0 0]
 [0 1 0 0 0 0]
 [0 1 0 2 1 0]
 [0 0 0 5 0 0]
 [0 0 0 0 1 0]
 [0 0 0 0 0 2]]";0.4384656366542355;0.292029275162196;"[[  0   0  28   0  80  89   0]
 [  0   0 114   0   6   5   0]
 [  0   0 318   0   1   7   0]
 [  0   0 212   0 284  57   0]
 [  0   0  12   0 273  34   0]
 [  0   0  26   0   7 213   0]
 [  0   0   6   0   3  83  19]]";0.37576499388004897;0.2388860575598532;"[[  0   0  16   0  40  50   0]
 [  0   0  61   0   3   2   0]
 [  0   0 122   0   0   4   0]
 [  0   0  90   0 135  21   0]
 [  0   0   7   0 106  15   0]
 [  0   0  12   0   2  76   0]
 [  0   0  10   0   1  41   3]]";14;[0 1 1 4 5 1 2]
3;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.5238095238095238;0.3984126984126985;"[[0 1 0 0 0 0]
 [0 1 0 0 0 0]
 [0 2 0 3 3 0]
 [0 0 0 6 0 0]
 [0 0 0 0 1 0]
 [0 0 0 0 1 3]]";0.4219251336898396;0.2941697287895072;"[[  0   0  37   0  23 136   0]
 [  0   0 112   0   1   9   0]
 [  0   0 318   0   0   7   0]
 [  0   0 250   0 173 141   2]
 [  0   0  16   0 226  64   0]
 [  0   0  25   0   1 220   0]
 [  0   0   2   0   0  82  25]]";0.36964504283965727;0.2690276684311892;"[[  0   0  23   0   7  76   0]
 [  0   0  63   0   1   2   0]
 [  0   0 121   0   0   5   0]
 [  0   0 109   0  82  55   0]
 [  0   0   8   0  92  28   0]
 [  0   0  12   0   1  77   0]
 [  0   0   1   0   0  42  12]]";21;[0 1 1 8 6 1 4]
4;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.8214285714285714;0.6609686609686609;"[[ 0  0  0  1  0  0  0]
 [ 0  0  0  2  0  0  0]
 [ 0  0  1  0  0  0  0]
 [ 0  0  0 11  0  0  0]
 [ 0  0  0  1  6  0  0]
 [ 0  0  0  0  0  1  0]
 [ 0  0  0  1  0  0  4]]";0.5942028985507246;0.4361923688982334;"[[  0   0   4 177   0  12   0]
 [  0   0  55 107   0   7   0]
 [  0   0 276  21   0   3   0]
 [  0   0   6 540   2   5   0]
 [  0   0   0 178 118   4   0]
 [  0   0  11  76   0 152   0]
 [  0   0   0  73   0  15  21]]";0.5520195838433293;0.38866776293856997;"[[  0   0   2  95   0   9   0]
 [  0   0  21  44   0   1   0]
 [  0   0 112  11   0   3   0]
 [  0   0   2 242   2   0   0]
 [  0   0   0  83  44   1   0]
 [  0   0   6  37   0  47   0]
 [  0   0   0  37   0  12   6]]";28;[ 1  2  1 11  7  1  5]
5;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.8285714285714286;0.5917748917748916;"[[ 0  0  0  0  2  1  0]
 [ 0  0  2  0  0  0  0]
 [ 0  0  2  0  0  0  0]
 [ 0  0  0 11  0  0  0]
 [ 0  0  0  0  9  0  0]
 [ 0  0  0  0  0  2  0]
 [ 0  0  0  0  0  1  5]]";0.6551724137931034;0.4670977369915968;"[[  0   0  29  28  54  92   0]
 [  0   0 122  18  11  15   0]
 [  0   0 294   2   0   3   0]
 [  0   0  18 421  72  34   2]
 [  0   0   0   6 273  20   0]
 [  0   0  21   6   1 206   0]
 [  0   0   4   6   0  76  22]]";0.616891064871481;0.44369067010159496;"[[  0   0  21  20  15  50   0]
 [  0   0  54   6   3   3   0]
 [  0   0 122   1   0   3   0]
 [  0   0   9 181  44  12   0]
 [  0   0   2   3 114   9   0]
 [  0   0  11   2   1  76   0]
 [  0   0   2   4   2  36  11]]";35;[ 3  2  2 11  9  2  6]
6;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.7857142857142857;0.5763125763125763;"[[ 0  0  0  0  2  2  0]
 [ 0  0  2  0  0  2  0]
 [ 0  0  3  0  0  0  0]
 [ 0  0  0 11  0  0  0]
 [ 0  0  0  0 11  0  0]
 [ 0  0  0  0  0  2  0]
 [ 0  0  0  0  0  1  6]]";0.6652244456462953;0.47492668481417677;"[[  0   0  11  63  53  70   0]
 [  0   0  83  40  21  28   0]
 [  0   0 282   8   1   2   0]
 [  0   0   9 436  67  21   2]
 [  0   0   0   9 287  16   0]
 [  0   0  12  16   1 204   0]
 [  0   0   1  18   0  67  21]]";0.6291309669522643;0.4536873840445269;"[[  0   0  10  34  20  42   0]
 [  0   0  40  16   4   6   0]
 [  0   0 120   1   0   5   0]
 [  0   0   4 189  47   6   0]
 [  0   0   0   3 118   7   0]
 [  0   0   7   6   1  76   0]
 [  0   0   1   9   2  32  11]]";42;[ 4  4  3 11 11  2  7]
7;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.8571428571428571;0.7628066378066378;"[[ 0  0  1  4  0  0  0]
 [ 0  5  0  0  0  0  0]
 [ 0  0  4  0  0  0  0]
 [ 0  0  0 13  0  0  0]
 [ 0  0  0  0 11  0  0]
 [ 0  0  0  0  0  2  0]
 [ 0  1  0  0  0  1  7]]";0.7242128121606949;0.6008229573261605;"[[  0  10   8 115  21  41   0]
 [  0 130  17  13   1   7   0]
 [  0   3 279   8   1   3   0]
 [  0  11   6 469  47  13   2]
 [  0   5   0  15 270  15   0]
 [  0   8  21  25   1 166   0]
 [  0   0   5  37   0  49  20]]";0.6842105263157895;0.5777362949089703;"[[  0   9   6  55   4  32   0]
 [  0  53   7   5   0   1   0]
 [  0   1 120   2   0   3   0]
 [  0   5   3 202  35   1   0]
 [  0   4   1   7 111   5   0]
 [  0   6   8  13   1  62   0]
 [  0   0   4  14   0  26  11]]";49;[ 5  5  4 13 11  2  9]
8;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9642857142857143;0.9627366097954333;"[[ 8  0  0  0  0  0  0]
 [ 0  5  0  0  0  0  0]
 [ 0  0  5  0  0  0  0]
 [ 0  0  0 13  0  0  0]
 [ 0  0  0  0 12  0  0]
 [ 0  0  0  0  0  3  0]
 [ 1  1  0  0  0  0  8]]";0.7885558583106267;0.73937591917412;"[[177   2   4  21   4  10   0]
 [  5 144  13   5   0   1   0]
 [  2   8 273   8   0   2   0]
 [ 56  12  11 417  38   4   2]
 [ 25   6   0   4 250   7   0]
 [ 29  13   8   7   1 160   0]
 [ 58   2   0   3   0  17  26]]";0.7258261933904528;0.6763749756514105;"[[ 75   3   3  13   2  10   0]
 [  4  53   6   3   0   0   0]
 [  3   7 113   3   0   0   0]
 [ 21  10   4 182  29   0   0]
 [ 10   6   1   6 102   3   0]
 [ 16   8   4   6   1  55   0]
 [ 23   0   0   3   0  16  13]]";56;[ 8  5  5 13 12  3 10]
9;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9682539682539683;0.9665360031492755;"[[ 8  0  0  0  0  0  0]
 [ 0  5  0  0  0  0  0]
 [ 0  0  6  0  0  0  0]
 [ 0  0  0 18  0  0  0]
 [ 0  0  0  1 11  0  0]
 [ 0  0  0  0  0  4  0]
 [ 0  0  0  0  0  1  9]]";0.7986870897155361;0.7614665472569782;"[[163   2   8  20   2  24   0]
 [  3 117  13   8   0   2   0]
 [  1   6 282   9   0   5   0]
 [ 26  11  22 472  31  13   1]
 [ 22   7   0  15 217   8   0]
 [ 18   4  12  12   1 169   0]
 [ 20   1   3   5   0  33  40]]";0.7466340269277846;0.706573754623683;"[[ 71   3   3  13   1  15   0]
 [  0  52   8   5   0   1   0]
 [  1   2 116   6   0   1   0]
 [ 12   6   8 196  20   4   0]
 [ 10   6   1   9  99   3   0]
 [ 14   5   8   6   0  57   0]
 [  6   0   2   4   0  24  19]]";63;[ 8  5  6 18 12  4 10]
