;dataset_name;sampler_name;entropy_pagerank_weighting;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;labeled accuracy;labeled macro-f1;labeled confusion;unlabeled accuracy;unlabeled macro-f1;unlabeled confusion;test accuracy;test macro-f1;test confusion;budget used;class distrubution
0;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.0;0.0;[[]];0.15441565309360128;0.03825243990305889;"[[  0   0 245   0   0   0   0]
 [  0   0 151   0   0   0   0]
 [  0   0 292   0   0   0   0]
 [  0   0 570   0   0   2   0]
 [  0   0 298   0   0   0   0]
 [  0   0 208   0   0   0   0]
 [  0   0 125   0   0   0   0]]";0.15422276621787026;0.03817603393425239;"[[  0   0 106   0   0   0   0]
 [  0   0  66   0   0   0   0]
 [  0   0 126   0   0   0   0]
 [  0   0 246   0   0   0   0]
 [  0   0 128   0   0   0   0]
 [  0   0  90   0   0   0   0]
 [  0   0  55   0   0   0   0]]";0;[]
1;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;1.0;1.0;"[[2 0 0]
 [0 3 0]
 [0 0 2]]";0.22983014861995754;0.16679841166657133;"[[225  18   0   2   0   0   0]
 [116  32   0   3   0   0   0]
 [119 164   0   9   0   0   0]
 [212 205   0 151   0   0   0]
 [220  73   0   4   0   0   0]
 [133  74   0   1   0   0   0]
 [ 79  19   0   0   0   0  25]]";0.23011015911872704;0.16470093131409344;"[[100   4   0   2   0   0   0]
 [ 49  15   0   2   0   0   0]
 [ 58  66   0   2   0   0   0]
 [111  73   0  62   0   0   0]
 [ 97  30   0   1   0   0   0]
 [ 63  27   0   0   0   0   0]
 [ 39   5   0   0   0   0  11]]";7;[2 0 0 3 0 0 2]
2;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9285714285714286;0.9307692307692308;"[[2 0 0 0]
 [0 6 1 0]
 [0 0 2 0]
 [0 0 0 3]]";0.28875865743207246;0.20502887768563394;"[[ 59   6   0   1 160   0   0]
 [  1   4   0   1 140   0   0]
 [  0  31   0   0 259   0   1]
 [  0  28   0  83 387   0   0]
 [  3  12   0   8 372   0   0]
 [  0   6   0   0 199   0   0]
 [  0   0   0   0  92   0  24]]";0.23133414932680538;0.18262010997914727;"[[ 28   0   0   0  78   0   0]
 [  1   3   0   1  61   0   0]
 [  0  12   0   0 114   0   0]
 [  1   6   0  31 208   0   0]
 [  1   8   0   2 117   0   0]
 [  0   2   0   0  88   0   0]
 [  0   1   0   0  44   0  10]]";14;[2 0 0 7 2 0 3]
3;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.8095238095238095;0.5955882352941176;"[[3 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 1 0 0 0 0]
 [0 0 1 7 1 0]
 [0 0 0 1 3 0]
 [0 0 0 0 0 4]]";0.43422459893048126;0.3372611857163109;"[[ 90  21  13   1 111   0   0]
 [  0  16  77   1  28   0   0]
 [  1  40 291   1  14   0   0]
 [  2  12 120  86 266   0   0]
 [  8   3  30  29 306   0   0]
 [  2  18 124   0  47   0   0]
 [  2   8  40   0  39   0  23]]";0.3684210526315789;0.306061054549798;"[[ 34   9  13   0  50   0   0]
 [  0   9  38   1  18   0   0]
 [  0  23  98   0   5   0   0]
 [  2   5  45  46 148   0   0]
 [  1   1  16   7 103   0   0]
 [  4   6  52   0  28   0   0]
 [  0   3  18   0  23   0  11]]";21;[3 0 1 9 4 0 4]
4;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9285714285714286;0.7868480725623582;"[[ 5  0  0  0  0  0  0]
 [ 0  1  0  0  0  0  0]
 [ 0  0  1  0  0  0  0]
 [ 0  0  0 10  0  0  0]
 [ 0  0  0  1  4  0  0]
 [ 0  0  1  0  0  0  0]
 [ 0  0  0  0  0  0  5]]";0.4745034889962426;0.42447259801501475;"[[164  12  29   9  45   0   0]
 [  1 143   7   3   6   4   0]
 [  0  20 112  23   2 116   0]
 [ 18  26  56 147 253   2   0]
 [ 17  26  14  20 290   0   0]
 [ 50  85  41   0   4   6   0]
 [ 20  15  20   5  30   0  22]]";0.397796817625459;0.36934775200462544;"[[ 55   9  16   1  25   0   0]
 [  1  56   3   1   2   3   0]
 [  1  11  58  12   1  43   0]
 [ 12  14  18  57 144   1   0]
 [  8  10   9  13  88   0   0]
 [ 33  37  15   0   5   0   0]
 [  6   9   9   3  17   0  11]]";28;[ 5  1  1 10  5  1  5]
5;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9714285714285714;0.9665024630541872;"[[ 5  0  0  0  0  0  0]
 [ 0  1  0  0  0  0  0]
 [ 0  0  2  0  0  0  0]
 [ 0  0  1 14  0  0  0]
 [ 0  0  0  0  5  0  0]
 [ 0  0  0  0  0  1  0]
 [ 0  0  0  0  0  0  6]]";0.6255387931034483;0.5122909666335322;"[[106   6  63  29   4   0   0]
 [  1  89  27   4   2   0   0]
 [  1   8 430   4   0   0   0]
 [ 15   6 125 372  25   0   0]
 [ 14  20  80  33 143   0   0]
 [ 21   6  96  24   3   0   0]
 [  4   5  43  21   5   0  21]]";0.4847001223990208;0.42566371723892865;"[[ 45   3  36  18   4   0   0]
 [  0  37  27   1   1   0   0]
 [  0   0 124   1   0   1   0]
 [  8   4  83 127  24   0   0]
 [  4   9  46  18  51   0   0]
 [ 16   5  54  13   1   1   0]
 [  3   2  22  17   0   0  11]]";35;[ 5  1  2 15  5  1  6]
6;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9761904761904762;0.9665024630541872;"[[ 7  0  0  0  0  0  0]
 [ 0  1  0  0  0  0  0]
 [ 0  0  2  0  0  0  0]
 [ 0  0  1 14  0  0  0]
 [ 0  0  0  0  6  0  0]
 [ 0  0  0  0  0  4  0]
 [ 0  0  0  0  0  0  7]]";0.6684694429421308;0.6246169952591061;"[[124   1  49  37   5   4   0]
 [  2  84  28   4   2   1   0]
 [  0   5 406   3   0  10   0]
 [ 25   4 103 361  35   8   0]
 [ 13   5  78  37 141  11   0]
 [ 14   1  41   8   1  99   0]
 [ 12   1  27  28   0  10  21]]";0.5287637698898409;0.5145757636071646;"[[ 49   1  29  19   5   3   0]
 [  2  32  30   1   1   0   0]
 [  0   0 121   2   0   3   0]
 [ 15   3  82 123  21   2   0]
 [  6   5  41  21  51   4   0]
 [ 13   2  22   8   1  44   0]
 [  5   0  16  17   0   5  12]]";42;[ 7  1  2 15  6  4  7]
7;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9591836734693877;0.950915750915751;"[[ 8  0  0  0  0  0  0]
 [ 0  2  0  0  0  0  0]
 [ 0  0  2  0  0  0  0]
 [ 0  1  0 14  1  0  0]
 [ 0  0  0  0  6  0  0]
 [ 0  0  0  0  0  6  0]
 [ 0  0  0  0  0  0  9]]";0.6482084690553745;0.6149002873744353;"[[119   9  21  37   0   1  18]
 [  2 144  29  15   4   3   2]
 [  0   4 330   1   0   3   3]
 [ 28  51  72 322  31   5  12]
 [ 15  40  21  39 121   8  21]
 [ 14  16  27  12   0 106   6]
 [ 17  20   6  26   0   9  52]]";0.5483476132190942;0.5221230541432081;"[[ 46   9  13  21   4   3  10]
 [  1  48  15   1   1   0   0]
 [  0   0 122   0   0   3   1]
 [ 17  36  46 117  19   1  10]
 [  2  36   6  21  48   1  14]
 [ 11   9  10   5   0  47   8]
 [  6   7   5  13   0   4  20]]";49;[ 8  2  2 16  6  6  9]
8;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9642857142857143;0.9602252384207272;"[[ 9  0  0  0  0  0  1]
 [ 0  3  0  0  0  0  0]
 [ 0  0  3  0  0  0  0]
 [ 0  1  0 16  0  0  0]
 [ 0  0  0  0  7  0  0]
 [ 0  0  0  0  0  7  0]
 [ 0  0  0  0  0  0  9]]";0.6577656675749319;0.6307063649288835;"[[148  13  20  40   2   1   9]
 [  2 156  18   6   3   5   0]
 [  1   9 354   3   1   4   0]
 [ 26  71  85 280  23   7   4]
 [ 12  44  30  39 109  14   2]
 [ 18  10  24   8   0 115   1]
 [ 27  19   7  11   0   9  45]]";0.5520195838433293;0.5336708319829595;"[[ 54  10  10  23   4   3   2]
 [  0  52  13   1   0   0   0]
 [  0   0 122   1   0   3   0]
 [ 16  47  56 109  14   1   3]
 [  4  30  24  14  46   6   4]
 [ 18  10   5   3   0  49   5]
 [ 11   7   3  10   0   5  19]]";56;[10  3  3 17  7  7  9]
9;Cora;own;0.5;0.2;64;0.5;1;0.005;20795212;0.9841269841269841;0.9877356347944584;"[[11  0  0  0  0  0  0]
 [ 0  3  0  0  0  0  0]
 [ 0  0  4  0  0  0  0]
 [ 0  0  0 18  0  1  0]
 [ 0  0  0  0  8  0  0]
 [ 0  0  0  0  0  8  0]
 [ 0  0  0  0  0  0 10]]";0.687089715536105;0.6765421760132362;"[[170   5  21  24   0   2  10]
 [  2 163  10   5   1   3   0]
 [  1   4 357   1   0   2   0]
 [ 26  64 107 260  13   4  11]
 [ 26  39  39  23 115  10   1]
 [ 24  10  21   5   0 119   5]
 [ 19  10   7  11   0   6  72]]";0.5471236230110159;0.539407405786644;"[[ 63   5  14   9   2   3  10]
 [  0  56   9   1   0   0   0]
 [  0   0 122   0   0   3   1]
 [ 17  34  88  88  10   2   7]
 [  7  29  26  10  46   6   4]
 [ 19  10   4   2   0  47   8]
 [ 11   2   3   9   0   5  25]]";63;[11  3  4 19  8  8 10]
