;dataset_name;sampler_name;entropy_pagerank_weighting;label_propagation_uncertainty_treshold;hidden_dim_size;dropout;distance_loss_weight;learning_rate;seed;labeled accuracy;labeled macro-f1;labeled confusion;unlabeled accuracy;unlabeled macro-f1;unlabeled confusion;test accuracy;test macro-f1;test confusion;budget used;class distrubution
0;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.0;0.0;[[]];0.1427815970386039;0.09455894499607427;"[[ 95  16   1  16 113   2   2]
 [ 41  37   0   2  61   9   1]
 [ 29  69   0  22 145  23   4]
 [175  81   3   6 276  19  12]
 [ 85  46   4   9 132   3  19]
 [ 46  18   8   0 135   0   1]
 [ 20  11   7   3  84   0   0]]";0.1419828641370869;0.0925337535462661;"[[ 36  10   1   8  48   1   2]
 [ 19  15   0   0  26   4   2]
 [ 13  36   0   5  61  10   1]
 [ 75  27   2   4 122   8   8]
 [ 30  18   1  11  61   0   7]
 [ 25   8   1   0  56   0   0]
 [  9   5   4   0  37   0   0]]";0;[]
1;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.14285714285714285;0.041666666666666664;"[[0 0 1 0 0 0]
 [0 0 1 0 0 0]
 [0 0 1 0 0 0]
 [0 0 1 0 0 0]
 [0 0 2 0 0 0]
 [0 0 1 0 0 0]]";0.1910828025477707;0.04583651642475173;"[[  0   0 247   0   0   0   0]
 [  0   0 102   0   0   0   0]
 [  0   0 360   0   0   0   0]
 [  0   0 584   0   0   0   0]
 [  0   0 285   0   0   0   0]
 [  0   0 184   0   0   0   0]
 [  0   0 122   0   0   0   0]]";0.15422276621787026;0.03817603393425239;"[[  0   0 106   0   0   0   0]
 [  0   0  66   0   0   0   0]
 [  0   0 126   0   0   0   0]
 [  0   0 246   0   0   0   0]
 [  0   0 128   0   0   0   0]
 [  0   0  90   0   0   0   0]
 [  0   0  55   0   0   0   0]]";7;[1 1 1 1 2 0 1]
2;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.8571428571428571;0.6380952380952382;"[[2 0 0 0 0 0 0]
 [0 0 1 0 0 0 0]
 [0 0 1 0 0 0 0]
 [0 0 0 4 0 0 0]
 [0 0 0 0 3 0 0]
 [1 0 0 0 0 0 0]
 [0 0 0 0 0 0 2]]";0.5332978156632925;0.299944378737895;"[[ 56   0  28 145   0   0   0]
 [  0   0  86  11   0   0   0]
 [  0   0 326  15   0   0   0]
 [  0   0  17 592   0   0   0]
 [  6   0  16 243   6   0   0]
 [  2   0 108 108   0   0   0]
 [  0   0   4  87   0   0  21]]";0.4663402692778458;0.2469323309818263;"[[ 22   0  13  71   0   0   0]
 [  0   0  59   7   0   0   0]
 [  0   0 118   8   0   0   0]
 [  0   0  11 235   0   0   0]
 [  0   0  15 111   2   0   0]
 [  1   0  38  51   0   0   0]
 [  0   0   3  48   0   0   4]]";14;[2 1 1 4 3 1 2]
3;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.8571428571428571;0.617687074829932;"[[1 0 0 0 1 0 0]
 [0 0 1 0 0 0 0]
 [0 0 2 0 0 0 0]
 [0 0 0 6 0 0 0]
 [0 0 0 0 6 0 0]
 [0 0 0 0 1 0 0]
 [0 0 0 0 0 0 3]]";0.5775401069518716;0.38160333338245855;"[[ 43   0 108  22  39   0   0]
 [  0   0  86   0   0   0   0]
 [  0   0 379   2   1   0   0]
 [  0   0 129 429  28   0   0]
 [  0   0  40  38 210   0   0]
 [  0   0 179   6  22   0   0]
 [  0   0  71   3  16   0  19]]";0.4834761321909425;0.3157077386305339;"[[ 18   0  52  18  18   0   0]
 [  0   0  65   1   0   0   0]
 [  0   0 125   1   0   0   0]
 [  0   0  70 161  15   0   0]
 [  0   0  26  14  88   0   0]
 [  0   0  82   1   7   0   0]
 [  0   0  42   1   9   0   3]]";21;[2 1 2 6 6 1 3]
4;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.8928571428571429;0.642390289449113;"[[4 0 0 0 0 0 0]
 [0 0 1 0 0 0 0]
 [0 0 2 0 0 0 0]
 [0 0 1 8 0 0 0]
 [0 0 0 0 7 0 0]
 [1 0 0 0 0 0 0]
 [0 0 0 0 0 0 4]]";0.6414385399892646;0.4356716056197925;"[[ 87   0  52  90  21   0   0]
 [  0   0  85  13   0   0   0]
 [  0   0 346  12   0   0   0]
 [  5   0  26 525   8   0   0]
 [  1   0   9  61 214   0   0]
 [  9   0 148  28  16   0   0]
 [ 11   0  22  35  16   0  23]]";0.591187270501836;0.4127144592160297;"[[ 40   0  18  31  17   0   0]
 [  0   0  60   6   0   0   0]
 [  0   0 120   6   0   0   0]
 [  6   0  18 217   5   0   0]
 [  0   0   5  28  95   0   0]
 [  6   0  64  15   5   0   0]
 [  8   0  18  11   7   0  11]]";28;[4 1 2 9 7 1 4]
5;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.8571428571428571;0.6254483611626469;"[[ 5  0  0  0  0  0  0]
 [ 0  0  1  0  0  0  0]
 [ 0  0  3  0  0  0  0]
 [ 0  0  0 10  1  0  0]
 [ 0  0  0  0  7  0  0]
 [ 1  0  1  0  0  0  0]
 [ 1  0  0  0  0  0  5]]";0.6627155172413793;0.454528038501719;"[[184   0  29  24   4   0   0]
 [  4   0  82  10   0   0   0]
 [  3   0 335   7   0   0   0]
 [ 33   0  26 501   9   0   0]
 [ 33   0   9  46 188   0   0]
 [ 53   0 132   7   3   0   1]
 [ 90   0   8  10   3   0  22]]";0.6009791921664627;0.43125004040226356;"[[ 80   0   6  18   2   0   0]
 [  0   0  60   6   0   0   0]
 [  1   0 121   4   0   0   0]
 [ 29   0  17 198   2   0   0]
 [ 20   0   4  23  81   0   0]
 [ 32   0  54   3   0   0   1]
 [ 30   0   9   3   2   0  11]]";35;[ 5  1  3 11  7  2  6]
6;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.7857142857142857;0.5804675716440422;"[[ 6  0  0  0  0  0  0]
 [ 0  0  2  0  0  0  0]
 [ 0  0  3  0  0  0  0]
 [ 0  0  0 11  0  0  0]
 [ 0  0  0  1  7  0  0]
 [ 1  0  2  0  0  0  0]
 [ 0  0  0  1  2  0  6]]";0.6122228231476474;0.43857188122662366;"[[136   0  15  40  13   0   0]
 [ 10   0 154  49   9   0   0]
 [  2   0 296   7   0   0   0]
 [ 18   0  30 461  11   0   2]
 [  3   0   5  49 218   0   0]
 [ 22   0 133  18   5   0   1]
 [ 35   0  29  39  18   0  21]]";0.6083231334149327;0.43482015332726326;"[[ 61   0  12  24   9   0   0]
 [  0   0  60   6   0   0   0]
 [  1   0 122   3   0   0   0]
 [ 21   0  19 203   3   0   0]
 [  3   0   4  21 100   0   0]
 [ 14   0  62  11   2   0   1]
 [ 17   0  16   5   6   0  11]]";42;[ 6  2  3 11  8  3  9]
7;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.8571428571428571;0.6427819548872181;"[[ 8  0  0  0  0  0  0]
 [ 1  0  1  0  0  0  0]
 [ 0  0  3  0  0  0  0]
 [ 0  0  0 12  0  0  0]
 [ 0  0  0  0  9  0  0]
 [ 2  0  1  1  1  0  0]
 [ 0  0  0  0  0  0 10]]";0.6824104234527687;0.5336301850825371;"[[165   0   3  28   8   0  17]
 [ 46   0  87  58   6   0  10]
 [  2   0 293   8   0   0   0]
 [ 26   0  14 464  12   0  13]
 [ 10   0   2  26 220   0  13]
 [ 47   0  77  22   5   0  27]
 [  7   0   2   9   0   0 115]]";0.6585067319461444;0.5038235830254653;"[[ 63   0   2  16   4   0  21]
 [ 15   0  38  12   0   0   1]
 [  2   0 114   9   0   0   1]
 [ 21   0  12 206   5   0   2]
 [  4   0   3   7 109   0   5]
 [ 20   0  38  15   1   0  16]
 [  4   0   2   3   0   0  46]]";49;[ 8  2  3 12  9  5 10]
8;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.8571428571428571;0.6382522239665097;"[[ 9  0  0  0  0  0  0]
 [ 1  0  1  0  0  0  0]
 [ 0  0  4  0  0  0  0]
 [ 0  0  0 14  0  0  0]
 [ 0  0  0  0 10  0  0]
 [ 1  0  4  0  1  0  0]
 [ 0  0  0  0  0  0 11]]";0.6779291553133515;0.5283894077546745;"[[154   0   4  25  12   0  29]
 [ 36   0  89  55   8   0  11]
 [  1   0 294  20   0   0   1]
 [ 20   0  14 453  15   0  17]
 [  3   0   2  23 232   0  11]
 [ 28   0  95  23  10   0  23]
 [  3   0   5   8   0   0 111]]";0.6560587515299877;0.5005114781736321;"[[ 59   0   4  16   5   0  22]
 [ 14   0  39  13   0   0   0]
 [  2   0 116   7   0   0   1]
 [ 21   0  13 201   5   0   6]
 [  2   0   3   4 115   0   4]
 [  8   0  47  15   6   0  14]
 [  4   0   3   3   0   0  45]]";56;[ 9  2  4 14 10  6 11]
9;Cora;own;-1;0.2;64;0.5;1;0.005;20795212;0.9523809523809523;0.8252618349392543;"[[ 9  0  0  0  0  0  0]
 [ 1  0  1  0  0  0  0]
 [ 0  0  5  0  0  0  0]
 [ 1  0  0 15  0  0  0]
 [ 0  0  0  0 11  0  0]
 [ 0  0  0  0  0  8  0]
 [ 0  0  0  0  0  0 12]]";0.7478118161925602;0.6616149327594741;"[[150   0   5  24   7   1  30]
 [ 50   0  54  54   6  21   7]
 [  2   0 292  19   0   1   1]
 [ 23   0  16 468  16   0  13]
 [  6   0   2  27 221   2   7]
 [ 14   0  18  11   1 120  15]
 [  3   0   2   2   0   1 116]]";0.7184822521419829;0.6222370960492695;"[[ 56   0   0  18   4   4  24]
 [ 20   0  25  20   0   1   0]
 [  0   0 116   9   0   0   1]
 [ 18   0  14 204   4   0   6]
 [  4   0   2   9 106   3   4]
 [  7   0   5   7   0  61  10]
 [  5   0   2   2   0   2  44]]";63;[ 9  2  5 16 11  8 12]
